site_no,station_nm,latitude,longitude,state_cd,county_cd,huc_cd,huc_code,huc_region,drainage_area,site_type,active,basin,is_huc17,has_discharge
12366000,Whitefish River near Kalispell MT,48.3201861,-114.2785944,MT,029,17010210,17,1701,170.0,ST,Yes,Pacific Northwest,True,True
12366080,"Whitefish River nr mouth at Kalispell, MT",48.22592778,-114.292661,MT,029,17010210,17,1701,180.0,ST,Yes,Pacific Northwest,True,True
12367000,Ashley Creek near Kila MT,48.165325,-114.603586,MT,029,17010208,17,1701,44.2,ST,Yes,Pacific Northwest,True,True
12367500,Ashley Creek near Kalispell MT,48.1649972,-114.4323778,MT,029,17010208,17,1701,201.0,ST,Yes,Pacific Northwest,True,True
12367800,Ashley Creek at Kalispell MT,48.16431667,-114.3015417,MT,029,17010208,17,1701,294.0,ST,Yes,Pacific Northwest,True,True
12369000,Flathead River near Bigfork MT,48.092325,-114.1153694,MT,029,17010208,17,1701,5789.0,ST,Yes,Pacific Northwest,True,True
12369200,Swan River near Condon MT,47.4223833,-113.6709722,MT,063,17010211,17,1701,69.1,ST,Yes,Pacific Northwest,True,True
12369650,North Fork Lost Creek near Swan Lake MT,47.88481667,-113.7988972,MT,047,17010211,17,1701,13.1,ST,Yes,Pacific Northwest,True,True
12370000,"Swan River near Bigfork, MT",48.02423056,-113.9788194,MT,047,17010211,17,1701,672.0,ST,Yes,Pacific Northwest,True,True
12370900,Teepee Creek near Polson MT,47.82150556,-114.0234472,MT,047,17010208,17,1701,2.11,ST,Yes,Pacific Northwest,True,True
12371100,Hell Roaring Creek near Polson MT,47.70295278,-114.048386,MT,047,17010208,17,1701,6.4,ST,Yes,Pacific Northwest,True,True
12372000,Flathead River near Polson MT,47.6802861,-114.2467278,MT,047,17010212,17,1701,7079.0,ST,Yes,Pacific Northwest,True,True
12373000,Little Bitterroot River near Marion MT,48.09232778,-114.698061,MT,029,17010212,17,1701,31.8,ST,Yes,Pacific Northwest,True,True
12374000,Little Bitterroot River near Hubbart MT,47.9218222,-114.7272944,MT,029,17010212,17,1701,134.0,ST,Yes,Pacific Northwest,True,True
12374250,Mill Cr ab Bassoo Cr nr Niarada MT,47.82982778,-114.6978333,MT,089,17010212,17,1701,19.6,ST,Yes,Pacific Northwest,True,True
12374500,Little Bitterroot near Niarada MT,47.79438506,-114.6537412,MT,089,17010212,17,1701,223.0,ST,Yes,Pacific Northwest,True,True
12374800,Cromwell Creek near Niarada MT,47.88160556,-114.5020667,MT,029,17010212,17,1701,14.4,ST,Yes,Pacific Northwest,True,True
12375200,Little Bitterroot River nr Lone Pine MT,47.7204941,-114.622352,MT,089,17010212,17,1701,,ST,Yes,Pacific Northwest,True,True
12375900,South Crow Creek near Ronan MT,47.4914361,-114.0266444,MT,047,17010212,17,1701,7.61,ST,Yes,Pacific Northwest,True,True
12376000,Crow Creek near Ronan MT,47.48657778,-114.0944194,MT,047,17010212,17,1701,48.4,ST,Yes,Pacific Northwest,True,True
12376500,Mud Creek near Ronan MT,47.55320278,-114.1336639,MT,047,17010212,17,1701,30.4,ST,Yes,Pacific Northwest,True,True
12377000,Crow Cr at Lozeau's Ranch nr Ronan MT,47.49715576,-114.2481773,MT,047,17010212,17,1701,139.0,ST,Yes,Pacific Northwest,True,True
12377150,Mission Creek ab reservoir nr St. Ignatius MT,47.32019167,-113.9878917,MT,047,17010212,17,1701,13.5,ST,Yes,Pacific Northwest,True,True
12377500,Dry Creek near St. Ignatius MT,47.27487778,-114.0065889,MT,047,17010212,17,1701,24.2,ST,Yes,Pacific Northwest,True,True
12378000,Mission Creek near St. Ignatius MT,47.32790556,-114.1230389,MT,047,17010212,17,1701,51.6,ST,Yes,Pacific Northwest,True,True
12378500,Post Cr at Fitzpatrick's Ranch nr Ronan MT,47.4368083,-114.0406472,MT,047,17010212,17,1701,28.4,ST,Yes,Pacific Northwest,True,True
12379000,Post Cr at Deschamp's Ranch nr Ronan MT,47.4194833,-114.0676278,MT,047,17010212,17,1701,29.7,ST,Yes,Pacific Northwest,True,True
12379500,Post Creek near St. Ignatius MT,47.39488056,-114.0968917,MT,047,17010212,17,1701,47.6,ST,Yes,Pacific Northwest,True,True
12381000,Jocko River ab South Fork nr Jocko MT,47.19715316,-113.8481532,MT,047,17010212,17,1701,14.9,ST,Yes,Pacific Northwest,True,True
12381400,South Fork Jocko River near Arlee MT,47.19555,-113.850736,MT,047,17010212,17,1701,57.6,ST,Yes,Pacific Northwest,True,True
12381500,Jocko River bl South Fork nr Jocko MT,47.194653,-113.8548202,MT,047,17010212,17,1701,72.3,ST,Yes,Pacific Northwest,True,True
12382000,Middle Fork Jocko River near Jocko MT,47.22215366,-113.8509304,MT,047,17010212,17,1701,19.5,ST,Yes,Pacific Northwest,True,True
12382500,Falls Creek near Jocko MT,47.22493128,-113.8675978,MT,047,17010212,17,1701,3.57,ST,Yes,Pacific Northwest,True,True
12383000,Jocko River near Jocko MT,47.1582614,-113.9898276,MT,047,17010212,17,1701,140.0,ST,Yes,Pacific Northwest,True,True
12383500,Big Knife Creek near Arlee MT,47.1472611,-113.974475,MT,047,17010212,17,1701,6.86,ST,Yes,Pacific Northwest,True,True
12384000,Big Knife Creek near Jocko MT,47.1571833,-113.9854667,MT,047,17010212,17,1701,7.44,ST,Yes,Pacific Northwest,True,True
12384500,Jocko River bl Big Knife Cr nr Jocko MT,47.158261,-114.0259402,MT,047,17010212,17,1701,154.0,ST,Yes,Pacific Northwest,True,True
12385000,Agency Creek near Jocko MT,47.1221493,-113.9953843,MT,063,17010212,17,1701,4.0,ST,Yes,Pacific Northwest,True,True
12385500,Blodgett Creek near Jocko MT,47.1499277,-114.0009394,MT,047,17010212,17,1701,5.48,ST,Yes,Pacific Northwest,True,True
12386000,East Finley Creek near Jocko MT,47.0953944,-114.031136,MT,063,17010212,17,1701,5.48,ST,Yes,Pacific Northwest,True,True
12386500,Indian Ditch near Jocko MT,47.0971483,-114.0314975,MT,063,17010212,17,1701,,ST-DCH,Yes,Pacific Northwest,True,True
12387000,Finley Creek near Jocko MT,47.09992597,-114.0537205,MT,063,17010212,17,1701,36.7,ST,Yes,Pacific Northwest,True,True
12387100,Agency Creek near Jocko MT (2),47.1221493,-113.9953843,MT,047,17010212,17,1701,4.0,ST,Yes,Pacific Northwest,True,True
12387200,Blodgett Creek (2) near Jocko MT,47.1499277,-114.0009394,MT,047,17010212,17,1701,5.48,ST,Yes,Pacific Northwest,True,True
12387450,Valley Creek near Arlee MT,47.1702972,-114.2307944,MT,089,17010212,17,1701,16.0,ST,Yes,Pacific Northwest,True,True
12387500,Valley Creek near Ravalli MT,47.24038889,-114.1744139,MT,047,17010212,17,1701,64.1,ST,Yes,Pacific Northwest,True,True
12388000,Jocko River at Ravalli MT,47.274929,-114.189835,MT,047,17010212,17,1701,348.0,ST,Yes,Pacific Northwest,True,True
12388200,Jocko River at Dixon MT,47.31211389,-114.2973778,MT,089,17010212,17,1701,383.0,ST,Yes,Pacific Northwest,True,True
12388400,Revais Cr bl West Fork nr Dixon MT,47.26630278,-114.4068444,MT,089,17010212,17,1701,23.3,ST,Yes,Pacific Northwest,True,True
12388500,Revais Creek near Dixon MT,47.31281389,-114.3837083,MT,089,17010212,17,1701,26.2,ST,Yes,Pacific Northwest,True,True
12388650,Camas Creek near Hot Springs MT,47.4883111,-114.69565,MT,089,17010212,17,1701,4.46,ST,Yes,Pacific Northwest,True,True
12388700,Flathead River at Perma MT,47.36679167,-114.585,MT,089,17010212,17,1701,9024.0,ST,Yes,Pacific Northwest,True,True
12389000,Clark Fork near Plains MT,47.4292,-114.8565333,MT,089,17010213,17,1701,19964.0,ST,Yes,Pacific Northwest,True,True
12389500,Thompson River near Thompson Falls MT,47.5918583,-115.229536,MT,089,17010213,17,1701,638.0,ST,Yes,Pacific Northwest,True,True
12390500,Prospect Creek near Thompson Falls MT,47.58604596,-115.356542,MT,089,17010213,17,1701,145.0,ST,Yes,Pacific Northwest,True,True
12390700,Prospect Creek at Thompson Falls MT,47.5860611,-115.3551,MT,089,17010213,17,1701,182.0,ST,Yes,Pacific Northwest,True,True
12391000,Clark Fork at Thompson Falls MT,47.59556389,-115.369311,MT,089,17010213,17,1701,21129.0,ST,Yes,Pacific Northwest,True,True
12391400,Clark Fork bl Noxon Rapids Dam nr Noxon MT,47.9612444,-115.7335056,MT,089,17010213,17,1701,21709.0,ST,Yes,Pacific Northwest,True,True
12391500,Bull River near Heron MT,48.1816054,-115.8618315,MT,089,17010213,17,1701,45.7,ST,Yes,Pacific Northwest,True,True
12391550,Bull River near Noxon MT,48.04735556,-115.8350028,MT,089,17010213,17,1701,141.0,ST,Yes,Pacific Northwest,True,True
452212108524501,Orchard Canal Wasteway nr Fromberg MT,45.3699477,-108.8798654,MT,009,10070006,10,1007,,ST-CA,Yes,Missouri,False,True
452258108540801,Nelson D at Fromberg MT,45.3827252,-108.9029221,MT,009,10070006,10,1007,,ST,Yes,Missouri,False,True
452936111161501,Gallatin R at Spanish C nr Gallatin Gateway MT,45.49326196,-111.2716219,MT,031,10020008,10,1002,,ST,Yes,Missouri,False,True
454145111213201,Camp C at Vincent School nr Belgrade MT,45.69576185,-111.3596826,MT,031,10020008,10,1002,,ST,Yes,Missouri,False,True
454305111020101,Churn Creek nr Bozeman MT,45.717986,-111.0343916,MT,031,10020008,10,1002,,ST,Yes,Missouri,False,True
454716111191401,Camp Creek at Buell MT,45.78770628,-111.3213479,MT,031,10020008,10,1002,,ST,Yes,Missouri,False,True
455232111122201,Dry C at Partneu Farm nr Manhattan MT,45.8754842,-111.2068989,MT,031,10020008,10,1002,,ST,Yes,Missouri,False,True
455255111145201,East Gallatin R bl Gibson C nr Manhattan MT,45.88187287,-111.2485672,MT,031,10020008,10,1002,,ST,Yes,Missouri,False,True
462442112174601,"Grub Cr ab confluence w/unnamed trib, nr Rimini MT",46.4115973,-112.2969572,MT,043,10020006,10,1002,,ST,Yes,Missouri,False,True
462853112144101,"Tenmile Ck ab city diversion, nr Rimini, MT",46.4813206,-112.2455657,MT,049,10030101,10,1003,15.2,ST,Yes,Missouri,False,True
462906112143701,Beaver Cr bl City Diversion at Rimini MT,46.48493179,-112.2444546,MT,049,10030101,10,1003,6.62,ST,Yes,Missouri,False,True
462920112145501,Tenmile Cr ab Suzie Lode Adit at Rimini MT,46.4889583,-112.2487889,MT,049,10030101,10,1003,,ST,Yes,Missouri,False,True
463138110580001,NF Smith R ab conf nr White Sulphur Springs,46.52708889,-110.9666306,MT,059,10030103,10,1003,179.0,ST,Yes,Missouri,False,True
473210111114501,Missouri River bl Rainbow Dam nr Great Falls MT,47.53607155,-111.1966393,MT,013,10030102,10,1003,,ST,Yes,Missouri,False,True
475543108373101,25N24E15BBAA01  KING CR BL BEAVER PONDS,47.9286049,-108.625986,MT,005,10050009,10,1005,,ST,Yes,Missouri,False,True
475552108375501,25N24E09DDCB01 KING CREEK ABOVE BEAVER PONDS,47.9311048,-108.6326531,MT,005,10050009,10,1005,,ST,Yes,Missouri,False,True
475730106550702,Lone Tree Cr trib nr Glasgow MT (blm Gage),47.95834468,-106.9192335,MT,105,10050012,10,1005,,ST,Yes,Missouri,False,True
480608115242901,"Libby Wetland Site bl Schrieber Lake nr Libby, MT",48.1022259,-115.4089188,MT,053,17010102,17,1701,,ST,Yes,Pacific Northwest,True,True
09415080,"BUNKERVILLE CANAL NR BUNKERVILLE, NV",36.7833086,-114.1008021,NV,003,15010010,15,1501,,ST,Yes,Lower Colorado,False,True
09415090,"VIRGIN RV AT MESQUITE, NV",36.79027778,-114.093611,NV,003,15010010,15,1501,,ST,Yes,Lower Colorado,False,True
09415190,"VIRGIN RV AT RIVERSIDE, NV",36.728863,-114.2274714,NV,003,15010010,15,1501,5890.0,ST,Yes,Lower Colorado,False,True
09415200,"VIRGIN RV BLW RIVERSIDE, NV",36.6869188,-114.2730283,NV,003,15010010,15,1501,,ST,Yes,Lower Colorado,False,True
09415230,VIRGIN R AB HALFWAY WASH NR RIVERSIDE NV,36.67441886,-114.2991406,NV,003,15010010,15,1501,5980.0,ST,Yes,Lower Colorado,False,True
09415240,"VIRGIN RV NR OVERTON, NV",36.5830311,-114.3249746,NV,003,15010010,15,1501,,ST,Yes,Lower Colorado,False,True
09415250,"VIRGIN RV ABV LAKE MEAD NR OVERTON, NV",36.51325,-114.3359806,NV,003,15010005,15,1501,5929.0,ST,Yes,Lower Colorado,False,True
09415460,"WHITE RV NR RED MTN NR PRESTON, NV",38.93521559,-115.2983582,NV,033,15010011,15,1501,28.2,ST,Yes,Lower Colorado,False,True
09415510,"PRESTON BIG SPRG NR PRESTON, NV",38.9333333,-115.08,NV,033,15010011,15,1501,,ST,Yes,Lower Colorado,False,True
09415515,"WATER CYN CK NR PRESTON, NV",38.9877204,-114.9583496,NV,033,15010011,15,1501,11.0,ST,Yes,Lower Colorado,False,True
09415550,"WHITE RV NR LUND, NV",38.6380009,-115.0930714,NV,023,15010011,15,1501,703.0,ST,Yes,Lower Colorado,False,True
09415558,"HOT CK NR SUNNYSIDE, NV",38.37944444,-115.1516667,NV,023,15010011,15,1501,0.13,ST,Yes,Lower Colorado,False,True
09415589,"CRYSTAL SPGS DIV NR HIKO, NV",37.53182099,-115.2342993,NV,017,15010011,15,1501,,ST-CA,Yes,Lower Colorado,False,True
09415590,"209 S05 E60 10 1 CRYSTAL SPGS NR HIKO, NV",37.5319043,-115.2325215,NV,017,15010011,15,1501,,ST,Yes,Lower Colorado,False,True
09415600,"PAHRANAGAT VALLEY TRIB NR HIKO, NV",37.48954444,-115.3377833,NV,017,15010011,15,1501,17.0,ST,Yes,Lower Colorado,False,True
09415639,"ASH SPGS DIV AT ASH SPGS, NV",37.45982179,-115.1941025,NV,017,15010011,15,1501,,ST-CA,Yes,Lower Colorado,False,True
094156395,"ASH SPGS DIV DITCH BLW HWY 93 AT ASH SPGS, NV",37.4597222,-115.1941667,NV,017,15010011,15,1501,,ST-DCH,Yes,Lower Colorado,False,True
09415640,"ASH SPGS CK BLW HWY 93 AT ASH SPGS, NV",37.46023845,-115.1944636,NV,017,15010011,15,1501,,ST,Yes,Lower Colorado,False,True
09415645,"ASH SPGS CK BLW DIV AT HWY 93 AT ASH SPGS, NV",37.46,-115.195,NV,017,15010011,15,1501,,ST,Yes,Lower Colorado,False,True
09415700,"WHITE RV ABV UPPER PAHRANAGAT LK NR ALAMO, NV",37.31162837,-115.132515,NV,017,15010011,15,1501,,ST,Yes,Lower Colorado,False,True
09415850,"PAHRANAGAT WASH NR MOAPA, NV",36.72941417,-114.7699971,NV,003,15010012,15,1501,3829.0,ST,Yes,Lower Colorado,False,True
09415900,"MUDDY SPGS AT LDS FARM NR MOAPA, NV",36.72163699,-114.7155502,NV,003,15010012,15,1501,,ST,Yes,Lower Colorado,False,True
09415908,"PEDERSON E SPGS NR MOAPA, NV",36.70936389,-114.7157139,NV,003,15010012,15,1501,,ST,Yes,Lower Colorado,False,True
09415910,"PEDERSON SPGS NR MOAPA, NV",36.70958056,-114.7159722,NV,003,15010012,15,1501,,ST,Yes,Lower Colorado,False,True
09415915,"WARM SPGS W INFLOW NR MOAPA, NV",36.71051944,-114.7146056,NV,003,15010012,15,1501,,ST,Yes,Lower Colorado,False,True
09415920,"WARM SPGS W NR MOAPA, NV",36.7111833,-114.7136639,NV,003,15010012,15,1501,,ST,Yes,Lower Colorado,False,True
09415927,"WARM SPGS CONFL AT IVERSON FLUME NR MOAPA, NV",36.7113333,-114.7096667,NV,003,15010012,15,1501,,ST,Yes,Lower Colorado,False,True
09415950,"MUDDY RV POWER DIV NR MOAPA, NV",36.71163726,-114.6952715,NV,003,15010012,15,1501,,ST,Yes,Lower Colorado,False,True
09416000,"MUDDY RV NR MOAPA, NV",36.7110817,-114.6952715,NV,003,15010012,15,1501,3944.0,ST,Yes,Lower Colorado,False,True
09416500,"MUDDY RV AT WHITE NARROWS NR MOAPA, NV",36.6838597,-114.6838822,NV,003,15010012,15,1501,3890.0,ST,Yes,Lower Colorado,False,True
09417000,"MUDDY RV AT RR PUMP PLANT NR MOAPA, NV",36.65608259,-114.6430467,NV,003,15010012,15,1501,3900.0,ST,Yes,Lower Colorado,False,True
09417400,"MUDDY RV AT WEISER RANCH NR MOAPA, NV",36.6624723,-114.5749873,NV,003,15010012,15,1501,4360.0,ST,Yes,Lower Colorado,False,True
09417500,"MEADOW VALLEY WASH AT EAGLE CYN NR URSINE, NV",38.0041285,-114.206927,NV,017,15010013,15,1501,293.0,ST,Yes,Lower Colorado,False,True
09418000,"MEADOW VALLEY WASH NR PANACA, NV",37.8666302,-114.3174867,NV,017,15010013,15,1501,450.0,ST,Yes,Lower Colorado,False,True
09418200,"MATHEWS CYN WASH NR CALIENTE, NV",37.49857894,-114.223036,NV,017,15010013,15,1501,34.0,ST,Yes,Lower Colorado,False,True
09418300,"PINE CYN WASH NR CALIENTE, NV",37.4780972,-114.3074639,NV,017,15010013,15,1501,45.0,ST,Yes,Lower Colorado,False,True
09418500,"MEADOW VALLEY WASH NR CALIENTE, NV",37.55837778,-114.5630556,NV,017,15010013,15,1501,1670.0,ST,Yes,Lower Colorado,False,True
09418700,"MEADOW VALLEY WASH NR ROX, NV",36.8382,-114.6580556,NV,003,15010013,15,1501,,ST,Yes,Lower Colorado,False,True
09419000,"MUDDY RV NR GLENDALE, NV",36.64302844,-114.5397075,NV,003,15010012,15,1501,7044.0,ST,Yes,Lower Colorado,False,True
09419500,"MUDDY RV NR OVERTON, NV",36.62239167,-114.499161,NV,003,15010012,15,1501,8180.0,ST,Yes,Lower Colorado,False,True
09419507,"MUDDY RV AT LEWIS AVENUE AT OVERTON, NV",36.53527778,-114.4283333,NV,003,15010012,15,1501,6940.0,ST,Yes,Lower Colorado,False,True
09419510,"MUDDY RV BLW OVERTON, NV",36.5060868,-114.4019222,NV,003,15010005,15,1501,,ST,Yes,Lower Colorado,False,True
09419515,"MUDDY RV ABV LAKE MEAD NR OVERTON, NV",36.52247537,-114.4144229,NV,003,15010005,15,1501,7215.0,ST,Yes,Lower Colorado,False,True
09419530,"VIRGIN RV BLW CONF OF MUDDY RV NR OVERTON, NV",36.4475583,-114.3529139,NV,003,15010005,15,1501,13393.0,ST,Yes,Lower Colorado,False,True
09419547,"BLUE POINT SPG NR VALLEY OF FIRE STATE PARK, NV",36.3893722,-114.4329139,NV,003,15010005,15,1501,,ST,Yes,Lower Colorado,False,True
09419610,"LEE CYN NR CHARLESTON PARK, NV",36.34030278,-115.652225,NV,003,15010015,15,1501,9.2,ST,Yes,Lower Colorado,False,True
09419625,"CORN CK SPGS AT NATIONAL FISH & WILDLIFE HDQRS, NV",36.43884444,-115.3581194,NV,003,15010015,15,1501,,ST,Yes,Lower Colorado,False,True
09419648,LAS VEGAS WASH ABV DETENTION BASIN NR N LAS VEGAS,36.30246806,-115.1391714,NV,003,15010015,15,1501,,ST,Yes,Lower Colorado,False,True
09419649,NORTH LAS VEGAS DETENT BSN OUTLET AT CRAIG RD,36.23969159,-115.111947,NV,003,15010015,15,1501,92.31,ST,Yes,Lower Colorado,False,True
094196497,"GOWAN DETENTION BSN OUTLET NR NORTH LAS VEGAS, NV",36.24302394,-115.1575037,NV,003,15010015,15,1501,113.06,ST,Yes,Lower Colorado,False,True
09419650,"LAS VEGAS WASH AT NORTH LAS VEGAS, NV",36.2110813,-115.1063904,NV,003,15010015,15,1501,1300.0,ST,Yes,Lower Colorado,False,True
09419655,LAS VEGAS WASH AT LK MEAD DR NR N. LAS VEGAS,36.19582778,-115.0986667,NV,003,15010015,15,1501,,ST,Yes,Lower Colorado,False,True
094196557,LAS VEGAS CK AT MEADOWS DETN BSN OUT AT LAS VEGAS,36.17496966,-115.1813906,NV,003,15010015,15,1501,6.57,ST,Yes,Lower Colorado,False,True
09419656,"LAS VEGAS CK CONFL NR NORTH LV, NV",36.18330455,-115.0886112,NV,003,15010015,15,1501,46.3,ST,Yes,Lower Colorado,False,True
09419658,"LAS VEGAS WASH NR SAHARA AVE NR LAS VEGAS, NV",36.14636168,-115.0527758,NV,003,15010015,15,1501,823.0,ST,Yes,Lower Colorado,False,True
09419659,SLOAN CHANNEL TRIB AT LAS VEGAS BLVD NR N LV,36.22864167,-115.0742806,NV,003,15010015,15,1501,17.51,ST,Yes,Lower Colorado,False,True
09419665,"SLOAN CHANNEL AT CHARLESTON BLVD NR LAS VEGAS, NV",36.1596948,-115.0452761,NV,003,15010015,15,1501,144.0,ST,Yes,Lower Colorado,False,True
09419672,FLAMINGO WASH DETENTION BASIN OUTLET AT LAS VEGAS,36.09108156,-115.2694451,NV,003,15010015,15,1501,,ST,Yes,Lower Colorado,False,True
09419673,"FLAMINGO WASH NR TORREY PINES DR NR LAS VEGAS, NV",36.101915,-115.2341668,NV,003,15010015,15,1501,93.6,ST,Yes,Lower Colorado,False,True
09419674,"FLAMINGO WASH AT DECATUR BLVD AT LAS VEGAS, NV",36.1027488,-115.2077774,NV,003,15010015,15,1501,100.57,ST,Yes,Lower Colorado,False,True
09419676,TROPICANA WASH AT SWENSON ST BRG AT LAS VEGAS,36.11358297,-115.1474988,NV,003,15010015,15,1501,,ST,Yes,Lower Colorado,False,True
09419677,"FLAMINGO WASH AT MARYLAND PKWY AT LAS VEGAS, NV",36.1175,-115.138611,NV,003,15010015,15,1501,106.0,ST,Yes,Lower Colorado,False,True
094196775,"FLAMINGO WASH AT EASTERN AVENUE NR LAS VEGAS, NV",36.12302769,-115.1191652,NV,003,15010015,15,1501,108.0,ST,Yes,Lower Colorado,False,True
094196781,"FLAMINGO WASH AT NELLIS BLVD NR LAS VEGAS, NV",36.14302819,-115.0655537,NV,003,15010015,15,1501,215.0,ST,Yes,Lower Colorado,False,True
094196783,"LV WASH BLW FLAMINGO WASH CONFL NR LAS VEGAS, NV",36.13969527,-115.0477755,NV,003,15010015,15,1501,1369.0,ST,Yes,Lower Colorado,False,True
094196784,"LAS VEGAS WASH AT VEGAS VALLEY DR NR LAS VEGAS, NV",36.13191667,-115.0356667,NV,003,15010015,15,1501,1518.0,ST,Yes,Lower Colorado,False,True
09419679,"LAS VEGAS WASTEWAY NR E LAS VEGAS, NV",36.10805,-115.0219944,NV,003,15010015,15,1501,,ST,Yes,Lower Colorado,False,True
09419688,"DUCK CK AT EASTERN AVE AT PARADISE VALLEY, NV",36.0549333,-115.1183944,NV,003,15010015,15,1501,,ST,Yes,Lower Colorado,False,True
09419695,"PITTMAN WASH AT WIGWAM PARKWAY NR HENDERSON, NV",36.038025,-115.1078222,NV,003,15010015,15,1501,68.31,ST,Yes,Lower Colorado,False,True
09419696,"DUCK CK AT BROADBENT BLVD AT E LAS VEGAS, NV",36.09080799,-115.0238843,NV,003,15010015,15,1501,230.0,ST,Yes,Lower Colorado,False,True
09419698,"LV WASH BLW DUCK CK CONF NR HENDERSON, NV",36.09152507,-115.0000505,NV,003,15010015,15,1501,,ST,Yes,Lower Colorado,False,True
09419700,"LAS VEGAS WASH AT PABCO RD NR HENDERSON, NV",36.08747539,-114.9858276,NV,003,15010015,15,1501,2125.0,ST,Yes,Lower Colorado,False,True
09419740,"C-1 CHANNEL NR WARM SPGS RD AT HENDERSON, NV",36.044699,-114.9591584,NV,003,15010015,15,1501,3.78,ST,Yes,Lower Colorado,False,True
09419745,"C-1 CHANNEL ABV MOUTH NR HENDERSON, NV",36.085,-114.9683333,NV,003,15010015,15,1501,,ST,Yes,Lower Colorado,False,True
09419747,"LV WASH ABV BOSTICK WEIR NR HENDERSON, NV",36.08978889,-114.972225,NV,003,15010015,15,1501,,ST,Yes,Lower Colorado,False,True
09419749,"LV WASH ABV HOMESTEAD WEIR NR HENDERSON, NV",36.09420556,-114.9551833,NV,003,15010015,15,1501,,ST,Yes,Lower Colorado,False,True
09419750,"LAS VEGAS WASH BLW HENDERSON, NV",36.0985869,-114.9452707,NV,003,15010015,15,1501,,ST,Yes,Lower Colorado,False,True
09419753,"LV WASH ABV THREE KIDS WASH BLW HENDERSON, NV",36.100375,-114.9433194,NV,003,15010015,15,1501,2180.0,ST,Yes,Lower Colorado,False,True
09419756,LAS VEGAS WASH OVERFLOW AT LAKE LAS VEGAS INLET,36.10247588,-114.934437,NV,003,15010015,15,1501,2190.0,ST,Yes,Lower Colorado,False,True
09419790,"LV WASH BLW LAKE LAS VEGAS BLW HENDERSON, NV",36.12053144,-114.91027,NV,003,15010015,15,1501,2200.0,ST,Yes,Lower Colorado,False,True
09419800,"LV WASH BLW LAKE LAS VEGAS NR BOULDER CITY, NV",36.12219816,-114.904992,NV,003,15010015,15,1501,2193.0,ST,Yes,Lower Colorado,False,True
09421500,"COLORADO RV BLW HOOVER DAM, AZ-NV",36.01525847,-114.7385936,NV,003,15030101,15,1503,171700.0,ST,Yes,Lower Colorado,False,True
09423000,"COLORADO RIVER BELOW DAVIS DAM, AZ-NV",35.19166556,-114.5721876,NV,003,15030101,15,1503,173300.0,ST,Yes,Lower Colorado,False,True
10172907,"THOUSAND SPGS CK NR WILKINS, NV",41.4560289,-114.7817063,NV,007,16020307,16,1602,,ST,Yes,Great Basin,False,True
1017290880,"THOUSAND SPGS CK NR SHORES, NV",41.48269676,-114.5697538,NV,007,16020307,16,1602,,ST,Yes,Great Basin,False,True
1017290885,"THOUSAND SPGS CK BLW TOANO DRAW NR SHORE, NV",41.50353008,-114.5305857,NV,007,16020307,16,1602,,ST,Yes,Great Basin,False,True
10172914,"THOUSAND SPGS CK NR MONTELLO, NV",41.35908999,-114.048068,NV,007,16020307,16,1602,,ST,Yes,Great Basin,False,True
10243223,DECATHON CYN BLW GREAT BSN NAT PK BDY NR MINERVA,38.8163659,-114.2805493,NV,033,16020301,16,1602,,ST,Yes,Great Basin,False,True
10243224,"BIG SPGS CK SOUTH CHANNEL NR BAKER, NV",38.6991188,-114.131932,NV,033,16020301,16,1602,,ST,Yes,Great Basin,False,True
102432241,"BIG SPGS CK NORTH CHANNEL NR BAKER, NV",38.6993966,-114.131932,NV,033,16020301,16,1602,,ST,Yes,Great Basin,False,True
10243228,S FK BIG WASH ABV GREAT BSN NAT PK BDY NR BAKER NV,38.8835319,-114.1882697,NV,033,16020301,16,1602,,ST,Yes,Great Basin,False,True
10243230,"SNAKE CK ABV PIPELINE NR BAKER, NV",38.9216143,-114.2244382,NV,033,16020301,16,1602,30.0,ST,Yes,Great Basin,False,True
10243232,"SNAKE CK AT GREAT BSN NAT PK BDY NR BAKER, NV",38.9188372,-114.1327685,NV,033,16020301,16,1602,,ST,Yes,Great Basin,False,True
10243233,"SNAKE CK BLW SPRING CK NR GARRISON, UT",38.91844855,-114.101073,NV,033,16020301,16,1602,,ST,Yes,Great Basin,False,True
10243240,"BAKER CK AT NARROWS NR BAKER, NV",38.9907799,-114.2066609,NV,033,16020301,16,1602,16.4,ST,Yes,Great Basin,False,True
10243250,"BAKER CK NR BAKER, NV",38.9957799,-114.1924938,NV,033,16020301,16,1602,10.0,ST,Yes,Great Basin,False,True
10243260,"LEHMAN CK NR BAKER, NV",39.0116129,-114.2144392,NV,033,16020301,16,1602,11.0,ST,Yes,Great Basin,False,True
10243265,"ROWLAND SPGS AT GREAT BASIN NAT PK NR BAKER, NV",39.0085574,-114.2077723,NV,033,16020301,16,1602,,ST,Yes,Great Basin,False,True
10243280,STRAWBERRY CK ABV GREAT BSN NAT PK BDY NR BAKER NV,39.06441767,-114.258691,NV,033,16020301,16,1602,,ST,Yes,Great Basin,False,True
10243630,"WILLIAMS CYN ABV AQUEDUCT NR MINERVA, NV",38.94522439,-114.3588869,NV,033,16060008,16,1606,,ST,Yes,Great Basin,False,True
10243640,"SHINGLE CK NR GREAT BSN NAT PK BDY NR OSCEOLA, NV",39.0055011,-114.3602768,NV,033,16060008,16,1606,,ST,Yes,Great Basin,False,True
