site_no,station_nm,latitude,longitude,state_cd,county_cd,huc_cd,huc_code,huc_region,drainage_area,site_type,active,basin,is_huc17,has_discharge
13303070,LEMHI RIVER AT LEADORE ID,44.6819444,-113.356111,ID,059,17060204,17,1706,318.0,ST,Yes,Pacific Northwest,True,True
13303200,CANYON CREEK NR LEADORE ID,44.7008333,-113.3102778,ID,059,17060204,17,1706,41.9,ST,Yes,Pacific Northwest,True,True
13303500,BIG TIMBER CREEK ABV DIVERSIONS NR LEADORE ID,44.6136111,-113.3972222,ID,059,17060204,17,1706,57.7,ST,Yes,Pacific Northwest,True,True
13303800,BIG TIMBER CREEK NR LEADORE ID,44.61658825,-113.3980901,ID,059,17060204,17,1706,57.9,ST,Yes,Pacific Northwest,True,True
13304000,WF TIMBER CREEK NR LEADORE ID,44.6222222,-113.4291667,ID,059,17060204,17,1706,14.5,ST,Yes,Pacific Northwest,True,True
13304050,Big Timber Creek Abv Mouth at Leadore ID,44.68879167,-113.3704056,ID,059,17060204,17,1706,,ST,Yes,Pacific Northwest,True,True
13304170,BIG SPRINGS CREEK AT LEADORE ID,44.69158967,-113.3675363,ID,059,17060204,17,1706,,ST,Yes,Pacific Northwest,True,True
13304200,BIG SPRINGS CREEK NR LEADORE ID,44.70416667,-113.3988889,ID,059,17060204,17,1706,,ST,Yes,Pacific Northwest,True,True
13304490,"BIG EIGHTMILE CR BEL DEVILS CANYON NR LEADORE, ID",44.6447222,-113.5280556,ID,059,17060204,17,1706,22.9,ST,Yes,Pacific Northwest,True,True
13304500,EIGHTMILE CREEK NR LEADORE ID,44.64805556,-113.516111,ID,059,17060204,17,1706,22.5,ST,Yes,Pacific Northwest,True,True
13304700,"Lemhi River near McFarland, ID",44.80256667,-113.5658778,ID,059,17060204,17,1706,,ST,Yes,Pacific Northwest,True,True
13305000,LEMHI RIVER NR LEMHI ID,44.94,-113.6391667,ID,059,17060204,17,1706,897.0,ST,Yes,Pacific Northwest,True,True
13305260,"BOHANNON CREEK ABV DIVERSIONS NR SALMON, ID",45.1919444,-113.6891667,ID,059,17060204,17,1706,4.81,ST,Yes,Pacific Northwest,True,True
13305300,LEMHI RIVER NR SALMON ID,45.12964497,-113.797286,ID,059,17060203,17,1706,,ST,Yes,Pacific Northwest,True,True
13305310,"LEMHI RIVER BELOW L5 DIVERSION NEAR SALMON, ID",45.13277778,-113.7988889,ID,059,17060204,17,1706,1216.0,ST,Yes,Pacific Northwest,True,True
13305500,LEMHI RIVER AT SALMON ID,45.1733333,-113.8788889,ID,059,17060204,17,1706,1256.0,ST,Yes,Pacific Northwest,True,True
13306000,NF SALMON RIVER AT NORTH FORK ID,45.4075,-113.9930556,ID,059,17060203,17,1706,211.0,ST,Yes,Pacific Northwest,True,True
13306336,"BLACKBIRD CREEK NEAR COBALT, ID",45.09138889,-114.2980556,ID,059,17060203,17,1706,17.0,ST,Yes,Pacific Northwest,True,True
13306370,"PANTHER CREEK AT COBALT, ID",45.0897222,-114.2366667,ID,059,17060203,17,1706,188.0,ST,Yes,Pacific Northwest,True,True
13306375,NAPIAS CREEK ABV ARNETT CREEK NR LEESBURG ID,45.2060304,-114.1334094,ID,059,17060203,17,1706,21.9,ST,Yes,Pacific Northwest,True,True
13306385,"NAPIAS CREEK BELOW ARNETT CREEK NEAR LEESBURG, ID",45.20555556,-114.1338889,ID,059,17060203,17,1706,41.1,ST,Yes,Pacific Northwest,True,True
13306500,PANTHER CREEK NR SHOUP ID,45.3060277,-114.3928643,ID,059,17060203,17,1706,521.0,ST,Yes,Pacific Northwest,True,True
13307000,SALMON RIVER NR SHOUP ID,45.3225,-114.44,ID,059,17060203,17,1706,6239.0,ST,Yes,Pacific Northwest,True,True
13307500,MARSH CREEK NR CAPE HORN ID,44.3958333,-115.1691667,ID,037,17060205,17,1706,78.6,ST,Yes,Pacific Northwest,True,True
13308000,BEAVER CREEK AT CAPE HORN ID,44.4133333,-115.1494444,ID,037,17060205,17,1706,51.5,ST,Yes,Pacific Northwest,True,True
13308500,MF SALMON RIVER NR CAPEHORN ID,44.4083333,-115.1788889,ID,037,17060205,17,1706,138.0,ST,Yes,Pacific Northwest,True,True
13309000,BEAR VALLEY CREEK NR CAPE HORN ID,44.4275,-115.2941667,ID,085,17060205,17,1706,171.0,ST,Yes,Pacific Northwest,True,True
13309220,MF SALMON RIVER AT MF LODGE NR YELLOW PINE ID,44.7215194,-115.0143472,ID,085,17060205,17,1706,1042.0,ST,Yes,Pacific Northwest,True,True
13309500,MF SALMON RIVER NR MEYERS COVE ID,44.95777778,-114.7341667,ID,059,17060206,17,1706,2028.0,ST,Yes,Pacific Northwest,True,True
13310000,BIG CREEK NR BIG CREEK ID,45.1219444,-114.9302778,ID,085,17060206,17,1706,451.0,ST,Yes,Pacific Northwest,True,True
13310199,"MF SALMON RIVER AT MOUTH NR SHOUP, ID",45.2936111,-114.5963889,ID,059,17060206,17,1706,2876.0,ST,Yes,Pacific Northwest,True,True
13310500,SF SALMON RIVER NR KNOX ID,44.65406567,-115.7023395,ID,085,17060208,17,1706,91.6,ST,Yes,Pacific Northwest,True,True
13310520,DOLLAR CREEK NR WARM LAKE NR CASCADE ID,44.7201774,-115.6956723,ID,085,17060208,17,1706,16.5,ST,Yes,Pacific Northwest,True,True
13310565,BLACKMARE CREEK NR POVERTY FLAT NR CASCADE ID,44.8218446,-115.70484,ID,085,17060208,17,1706,17.6,ST,Yes,Pacific Northwest,True,True
13310570,SF SALMON RIVER AT POVERTY FLAT NR CASCADE ID,44.83240027,-115.7042846,ID,085,17060208,17,1706,201.7,ST,Yes,Pacific Northwest,True,True
13310660,LTL BUCKHORN CREEK NR KRASSEL RANGER STATION ID,44.91267746,-115.7506759,ID,085,17060208,17,1706,6.31,ST,Yes,Pacific Northwest,True,True
13310670,WF BUCKHORN CREEK NR KRASSEL RANGER STATION ID,44.9168443,-115.7434535,ID,085,17060208,17,1706,22.7,ST,Yes,Pacific Northwest,True,True
13310700,SF SALMON RIVER NR KRASSEL RANGER STATION ID,44.9869444,-115.725,ID,085,17060208,17,1706,330.0,ST,Yes,Pacific Northwest,True,True
13310800,"EFSF SALMON R ABV MEADOW CRK NR STIBNITE, ID",44.90225,-115.3256667,ID,085,17060208,17,1706,,ST,Yes,Pacific Northwest,True,True
13310850,"MEADOW CREEK NR STIBNITE, ID",44.88952778,-115.3602222,ID,085,17060208,17,1706,,ST,Yes,Pacific Northwest,True,True
13311000,"EF OF SF SALMON RIVER AT STIBNITE, ID",44.9057222,-115.3295,ID,085,17060208,17,1706,19.3,ST,Yes,Pacific Northwest,True,True
13311250,"EFSF SALMON R ABV SUGAR CRK NR STIBNITE, ID",44.93477778,-115.3366944,ID,085,17060208,17,1706,,ST,Yes,Pacific Northwest,True,True
13311450,"SUGAR CREEK NR STIBNITE, ID",44.9363611,-115.3372222,ID,085,17060208,17,1706,,ST,Yes,Pacific Northwest,True,True
13311500,EF OF SF SALMON RIVER NR STIBNITE ID,44.93638889,-115.3394444,ID,085,17060208,17,1706,42.9,ST,Yes,Pacific Northwest,True,True
13312000,EF OF SF SALMON RIVER NR YELLOW PINE ID,44.9637956,-115.4592793,ID,085,17060208,17,1706,106.8,ST,Yes,Pacific Northwest,True,True
13312500,JOHNSON CREEK NR LANDMARK RANGER STATION ID,44.6819444,-115.5402778,ID,085,17060208,17,1706,55.6,ST,Yes,Pacific Northwest,True,True
13313000,JOHNSON CREEK AT YELLOW PINE ID,44.96166667,-115.5,ID,085,17060208,17,1706,218.0,ST,Yes,Pacific Northwest,True,True
13313500,SECESH RIVER NR BURGDORF ID,45.2258333,-115.8133333,ID,049,17060208,17,1706,104.0,ST,Yes,Pacific Northwest,True,True
13313800,TAILHOLT CREEK NR YELLOW PINE ID,45.04277778,-115.6777778,ID,085,17060208,17,1706,2.46,ST,Yes,Pacific Northwest,True,True
13314000,SF SALMON RIVER NR WARREN ID,45.1575,-115.5827778,ID,085,17060208,17,1706,1165.0,ST,Yes,Pacific Northwest,True,True
13314300,SOUTH FORK SALMON RIVER AT MOUTH NR MACKAY BAR ID,45.36657507,-115.5129009,ID,049,17060208,17,1706,1309.0,ST,Yes,Pacific Northwest,True,True
13314500,WARREN CREEK NR WARREN ID,45.2761111,-115.6972222,ID,049,17060207,17,1706,39.0,ST,Yes,Pacific Northwest,True,True
13315000,SALMON RIVER NR FRENCH CREEK ID,45.43166667,-115.9847222,ID,049,17060207,17,1706,12230.0,ST,Yes,Pacific Northwest,True,True
13315500,MUD CREEK NR TAMARACK ID,44.9986111,-116.3516667,ID,003,17060210,17,1706,15.0,ST,Yes,Pacific Northwest,True,True
13315750,"Little Goose Creek near New Meadows, ID",44.9618,-116.16853056,ID,003,170602100104,17,1706,,ST,Yes,Pacific Northwest,True,True
13315755,"Thorn Creek near New Meadows, ID",44.96981944,-116.17043889,ID,003,170602100104,17,1706,,ST,Yes,Pacific Northwest,True,True
13315760,"Little Goose Ck blw Thorn Creek nr New Meadows, ID",44.95963889,-116.20513889,ID,003,170602100104,17,1706,,ST,Yes,Pacific Northwest,True,True
13315765,"Threemile Ck near New Meadows, ID",45.01358056,-116.20948889,ID,003,170602100201,17,1706,,ST,Yes,Pacific Northwest,True,True
13316000,BOULDER CREEK NR TAMARACK ID,45.0833333,-116.4477778,ID,003,17060210,17,1706,5.84,ST,Yes,Pacific Northwest,True,True
13316500,LITTLE SALMON RIVER AT RIGGINS ID,45.41305556,-116.3252778,ID,049,17060210,17,1706,576.0,ST,Yes,Pacific Northwest,True,True
13316530,"JOHN DAY CREEK BL DIV NR LUCILE, ID",45.57555556,-116.2341667,ID,049,17060209,17,1706,15.7,ST,Yes,Pacific Northwest,True,True
13316535,"JOHN DAY CREEK NR MOUTH NR LUCILE, ID",45.58305556,-116.2802778,ID,049,17060209,17,1706,21.4,ST,Yes,Pacific Northwest,True,True
13316800,NF SKOOKUMCHUCK CREEK NR WHITE BIRD ID,45.7261111,-116.206111,ID,049,17060209,17,1706,15.3,ST,Yes,Pacific Northwest,True,True
13317000,SALMON RIVER AT WHITE BIRD ID,45.75027778,-116.3238889,ID,049,17060209,17,1706,13421.0,ST,Yes,Pacific Northwest,True,True
13317500,DEER CREEK NR WINCHESTER ID,46.1083333,-116.753611,ID,069,17060209,17,1706,18.6,ST,Yes,Pacific Northwest,True,True
13317660,SNAKE RIVER AT McDUFF RAPIDS AT CHINA GARDEN ID,46.00305556,-116.9169444,ID,069,17060103,17,1706,,ST,Yes,Pacific Northwest,True,True
13335690,SELWAY RIVER ABV MOOSE CREEK NR MOOSE CREEK R. S.,46.12166667,-114.9305556,ID,049,17060301,17,1706,987.0,ST,Yes,Pacific Northwest,True,True
13335700,MOOSE CREEK AT MOUTH NR MOOSE CREEK RANGER STATION,46.1244444,-114.9327778,ID,049,17060302,17,1706,367.0,ST,Yes,Pacific Northwest,True,True
13336000,SELWAY RIVER AB MEADOW CREEK NR LOWELL ID,46.045,-115.2919444,ID,049,17060302,17,1706,1551.0,ST,Yes,Pacific Northwest,True,True
13336100,MEADOW CREEK NR LOWELL ID,46.0307458,-115.29068,ID,049,17060302,17,1706,241.0,ST,Yes,Pacific Northwest,True,True
13336300,GEDNEY CREEK NR SELWAY FALLS GUARD STATION ID,46.0575,-115.3138889,ID,049,17060302,17,1706,48.15,ST,Yes,Pacific Northwest,True,True
13336500,SELWAY RIVER NR LOWELL ID,46.08666667,-115.5138889,ID,049,17060302,17,1706,1915.0,ST,Yes,Pacific Northwest,True,True
13336635,WALTON CREEK NR POWELL RANGER STATION ID,46.50769866,-114.6817775,ID,049,17060303,17,1706,11.1,ST,Yes,Pacific Northwest,True,True
13336800,WARM SPRING CREEK NR POWELL RANGER STATION ID,46.4722222,-114.886111,ID,049,17060303,17,1706,71.6,ST,Yes,Pacific Northwest,True,True
13336900,FISH CREEK NR LOWELL ID,46.3333333,-115.3483333,ID,049,17060303,17,1706,88.0,ST,Yes,Pacific Northwest,True,True
13337000,LOCHSA RIVER NR LOWELL ID,46.1508333,-115.5872222,ID,049,17060303,17,1706,1178.0,ST,Yes,Pacific Northwest,True,True
13337095,"UPPER CLEAR CREEK NEAR KOOSKIA, ID",46.0470361,-115.866161,ID,049,17060304,17,1706,,ST,Yes,Pacific Northwest,True,True
13337099,CLEAR CK AT KOOSKIA NATIONAL FISH HATCHERY,46.13005278,-115.9481306,ID,049,17060304,17,1706,,ST,Yes,Pacific Northwest,True,True
13337100,CLEAR CREEK NR KOOSKIA ID,46.1319444,-115.9494444,ID,049,17060304,17,1706,102.0,ST,Yes,Pacific Northwest,True,True
13337500,SF CLEARWATER RIVER NR ELK CITY ID,45.82527778,-115.5272222,ID,049,17060305,17,1706,261.0,ST,Yes,Pacific Northwest,True,True
13338000,SF CLEARWATER RIVER NR GRANGEVILLE ID,45.9111111,-116.0083333,ID,049,17060305,17,1706,839.0,ST,Yes,Pacific Northwest,True,True
13338500,SF CLEARWATER RIVER AT STITES ID,46.08638889,-115.9766667,ID,049,17060305,17,1706,1168.0,ST,Yes,Pacific Northwest,True,True
13338800,LAWYER CREEK NR NEZPERCE ID,46.1632215,-116.2409764,ID,049,17060306,17,1706,144.0,ST,Yes,Pacific Northwest,True,True
13338950,LAWYER CREEK AT KAMIAH ID,46.2114194,-116.0697972,ID,061,17060306,17,1706,208.0,ST,Yes,Pacific Northwest,True,True
13339000,CLEARWATER RIVER AT KAMIAH ID,46.23277778,-116.0225,ID,061,17060306,17,1706,4827.0,ST,Yes,Pacific Northwest,True,True
13339500,LOLO CREEK NR GREER ID,46.37166667,-116.1625,ID,049,17060306,17,1706,243.0,ST,Yes,Pacific Northwest,True,True
13339800,OROFINO CREEK ABV WHISKEY CREEK NR OROFINO ID,46.47268137,-116.177639,ID,035,17060306,17,1706,149.0,ST,Yes,Pacific Northwest,True,True
13340000,CLEARWATER RIVER AT OROFINO ID,46.4783333,-116.2575,ID,035,17060306,17,1706,5507.0,ST,Yes,Pacific Northwest,True,True
13340500,NF CLEARWATER RIVER AT BUNGALOW RANGER STATION ID,46.63130196,-115.508751,ID,035,17060307,17,1706,998.4,ST,Yes,Pacific Northwest,True,True
13340600,NF CLEARWATER RIVER NR CANYON RANGER STATION ID,46.84055556,-115.621111,ID,035,17060307,17,1706,1296.0,ST,Yes,Pacific Northwest,True,True
13340615,BEAVER CREEK NR CANYON RANGER STATION ID,46.81305556,-115.6466667,ID,035,17060308,17,1706,51.9,ST,Yes,Pacific Northwest,True,True
13340760,LITTLE NF CLEARWATER RIVER NR ELK RIVER ID,46.90435145,-115.8473748,ID,035,17060308,17,1706,257.7,ST,Yes,Pacific Northwest,True,True
13340780,BREAKFAST CREEK NR ELK RIVER ID,46.8860171,-115.9462628,ID,035,17060308,17,1706,129.0,ST,Yes,Pacific Northwest,True,True
13340855,REEDS CREEK NR HEADQUARTERS ID,46.62296239,-115.9448649,ID,035,17060308,17,1706,62.6,ST,Yes,Pacific Northwest,True,True
13341050,CLEARWATER RIVER NR PECK ID,46.50027778,-116.3925,ID,069,17060306,17,1706,7976.0,ST,Yes,Pacific Northwest,True,True
13341128,LONG HOLLOW CREEK AT NEZPERCE ID,46.23388889,-116.2372222,ID,061,17060306,17,1706,17.17,ST,Yes,Pacific Northwest,True,True
13341140,BIG CANYON CREEK NR PECK ID,46.4679333,-116.4183028,ID,069,17060306,17,1706,225.0,ST,Yes,Pacific Northwest,True,True
13341200,EF POTLATCH RIVER BL MALLORY CREEK NR BOVILL ID,46.8611111,-116.2847222,ID,035,17060306,17,1706,16.3,ST,Yes,Pacific Northwest,True,True
13341300,BLOOM CREEK NR BOVILL ID,46.8583333,-116.2905556,ID,035,17060306,17,1706,3.19,ST,Yes,Pacific Northwest,True,True
13341400,EF POTLATCH RIVER NR BOVILL ID,46.83527778,-116.3919444,ID,057,17060306,17,1706,42.7,ST,Yes,Pacific Northwest,True,True
13341500,POTLATCH RIVER AT KENDRICK ID,46.6122222,-116.6577778,ID,057,17060306,17,1706,455.0,ST,Yes,Pacific Northwest,True,True
13341570,POTLATCH RIVER BEL LITTLE POTLATCH CR NR SPALDING,46.4986111,-116.7619444,ID,069,17060306,17,1706,583.0,ST,Yes,Pacific Northwest,True,True
13342000,MISSION CREEK NR WINCHESTER ID,46.18877187,-116.647923,ID,061,17060306,17,1706,16.1,ST,Yes,Pacific Northwest,True,True
13342200,TWENTY ONE RANCH SPRING NR WAHA ID,46.2283333,-116.8530556,ID,069,17060306,17,1706,,ST,Yes,Pacific Northwest,True,True
13342245,EF SWEETWATER CREEK AT MOUTH NR WAHA ID,46.2583333,-116.8430556,ID,069,17060306,17,1706,14.3,ST,Yes,Pacific Northwest,True,True
13342250,SWEETWATER CREEK BEL SWEETWATER CANAL DIV NR WAHA,46.2719444,-116.8522222,ID,069,17060306,17,1706,31.9,ST,Yes,Pacific Northwest,True,True
13342295,WEBB CREEK NEAR SWEETWATER ID,46.32666667,-116.8322222,ID,069,17060306,17,1706,30.7,ST,Yes,Pacific Northwest,True,True
13342340,SWEETWATER CREEK AT MOUTH AT SWEETWATER ID,46.36916667,-116.7955556,ID,069,17060306,17,1706,77.8,ST,Yes,Pacific Northwest,True,True
13342450,"LAPWAI CREEK NR LAPWAI, ID",46.42638889,-116.806111,ID,069,17060306,17,1706,264.0,ST,Yes,Pacific Northwest,True,True
13342500,CLEARWATER RIVER AT SPALDING ID,46.4483333,-116.8275,ID,069,17060306,17,1706,9283.0,ST,Yes,Pacific Northwest,True,True
13343100,CLEARWATER RIVER AT 18TH ST BRIDGE AT LEWISTON ID,46.4189333,-117.0008667,ID,069,17060306,17,1706,9640.0,ST,Yes,Pacific Northwest,True,True
13345000,"PALOUSE RIVER NR POTLATCH, ID",46.91527778,-116.951111,ID,057,17060108,17,1706,317.0,ST,Yes,Pacific Northwest,True,True
13346800,PARADISE CR AT UNIVERSITY OF IDAHO AT MOSCOW ID,46.7319444,-117.0241667,ID,057,17060108,17,1706,17.7,ST,Yes,Pacific Northwest,True,True
13350448,COW CREEK AT GENESEE ID,46.5465538,-116.9279357,ID,057,17060108,17,1706,32.6,ST,Yes,Pacific Northwest,True,True
4323401155133,BOWNS CREEK NEAR MAYFIELD ID,43.39444444,-115.8591667,ID,039,17050114,17,1705,,ST,Yes,Pacific Northwest,True,True
4355501121634,Camas Creek near Toomey Pond,43.9305833,-112.2761139,ID,051,17040214,17,1704,,ST,Yes,Pacific Northwest,True,True
4357331144813,SALMON RIVER AT BUSTERBACK DIVERSION NR OBSIDIAN,43.95916667,-114.803611,ID,037,17060201,17,1706,,ST,Yes,Pacific Northwest,True,True
12300200,Young Creek near Rexford MT,48.9620194,-115.1915778,MT,053,17010101,17,1701,35.4,ST,Yes,Pacific Northwest,True,True
12300500,Fortine Creek near Trego MT,48.6440111,-114.9111889,MT,053,17010101,17,1701,109.0,ST,Yes,Pacific Northwest,True,True
12301000,Grave Creek near Fortine MT,48.8221883,-114.8593258,MT,053,17010101,17,1701,54.9,ST,Yes,Pacific Northwest,True,True
12301250,"Tobacco River at Eureka, MT",48.8779472,-115.054461,MT,053,17010101,17,1701,396.2,ST,Yes,Pacific Northwest,True,True
12301300,Tobacco River near Eureka MT,48.89359167,-115.0878528,MT,053,17010101,17,1701,419.0,ST,Yes,Pacific Northwest,True,True
12301500,Kootenai River near Rexford MT,48.8724861,-115.228886,MT,053,17010101,17,1701,8398.0,ST,Yes,Pacific Northwest,True,True
12301550,Pinkham Creek near Rexford MT,48.8322611,-115.2282333,MT,053,17010101,17,1701,75.8,ST,Yes,Pacific Northwest,True,True
12301810,Big Creek near Rexford MT,48.7478111,-115.3537083,MT,053,17010101,17,1701,136.0,ST,Yes,Pacific Northwest,True,True
12301850,Kootenai River at Worland bridge nr Libby MT,48.5008194,-115.2842833,MT,053,17010101,17,1701,8907.0,ST,Yes,Pacific Northwest,True,True
12301933,Kootenai River bl Libby Dam nr Libby MT,48.40066389,-115.3187194,MT,053,17010101,17,1701,8999.0,ST,Yes,Pacific Northwest,True,True
12301990,Fisher River ab Wolf Cr nr Libby MT,48.21662179,-115.273217,MT,053,17010102,17,1701,768.0,ST,Yes,Pacific Northwest,True,True
12301999,Wolf Creek near Libby MT,48.23356716,-115.2848835,MT,053,17010102,17,1701,216.0,ST,Yes,Pacific Northwest,True,True
12302000,Fisher River near Jennings MT,48.24683056,-115.2929028,MT,053,17010102,17,1701,784.0,ST,Yes,Pacific Northwest,True,True
12302055,Fisher River near Libby MT,48.35560278,-115.31465,MT,053,17010102,17,1701,842.0,ST,Yes,Pacific Northwest,True,True
12302500,Granite Creek near Libby MT,48.30180278,-115.5923667,MT,053,17010101,17,1701,23.7,ST,Yes,Pacific Northwest,True,True
12303000,Kootenai River at Libby MT,48.4002194,-115.5536444,MT,053,17010101,17,1701,10179.0,ST,Yes,Pacific Northwest,True,True
12303100,Flower Creek near Libby MT,48.34483889,-115.6065694,MT,053,17010101,17,1701,11.2,ST,Yes,Pacific Northwest,True,True
12303400,Ross Creek near Troy MT,48.2070694,-115.8709222,MT,053,17010101,17,1701,23.8,ST,Yes,Pacific Northwest,True,True
12303500,Lake Creek at Troy MT,48.4468611,-115.877136,MT,053,17010101,17,1701,204.0,ST,Yes,Pacific Northwest,True,True
12304000,Callahan Creek at Troy MT,48.45549846,-115.8929498,MT,053,17010101,17,1701,85.8,ST,Yes,Pacific Northwest,True,True
12304040,Basin Creek near Yaak MT,48.9305472,-115.4816306,MT,053,17010103,17,1701,27.5,ST,Yes,Pacific Northwest,True,True
12304200,Yaak River near Yaak MT,48.82756389,-115.8120778,MT,053,17010103,17,1701,521.0,ST,Yes,Pacific Northwest,True,True
12304500,Yaak River near Troy MT,48.5617222,-115.9701583,MT,053,17010103,17,1701,792.0,ST,Yes,Pacific Northwest,True,True
12323170,Silver Bow Cr ab Blacktail Cr at Butte MT,46.00235,-112.513261,MT,093,17010201,17,1701,21.7,ST,Yes,Pacific Northwest,True,True
12323200,Blacktail Creek near Butte MT,45.88927778,-112.4647556,MT,093,17010201,17,1701,14.6,ST,Yes,Pacific Northwest,True,True
12323230,Blacktail C at Harrison Avenue at Butte MT,45.98520426,-112.5080764,MT,093,17010201,17,1701,81.9,ST,Yes,Pacific Northwest,True,True
12323233,"Blacktail Creek above Grove Gulch, at Butte, MT",45.9912694,-112.5273583,MT,093,17010201,17,1701,90.1,ST,Yes,Pacific Northwest,True,True
12323240,Blacktail Creek at Butte MT,45.9946694,-112.5357139,MT,093,17010201,17,1701,90.9,ST,Yes,Pacific Northwest,True,True
12323242,"Silver Bow Creek at Montana Street, at Butte, MT",45.99572778,-112.538761,MT,093,17010201,17,1701,116.0,ST,Yes,Pacific Northwest,True,True
12323248,"Silver Bow Cr ab wastewater plnt outflow, at Butte",45.99692778,-112.562861,MT,093,17010201,17,1701,124.74,ST,Yes,Pacific Northwest,True,True
12323250,"Silver Bow Cr bl Blacktail Cr, at Butte, MT",45.99916667,-112.5773222,MT,093,17010201,17,1701,124.75,ST,Yes,Pacific Northwest,True,True
12323500,German Gulch Creek near Ramsay MT,46.0146,-112.7932472,MT,093,17010201,17,1701,40.9,ST,Yes,Pacific Northwest,True,True
12323600,Silver Bow Creek at Opportunity MT,46.1077583,-112.8052833,MT,023,17010201,17,1701,343.0,ST,Yes,Pacific Northwest,True,True
12323670,"Mill Creek nr Anaconda, MT",46.0829722,-112.9171889,MT,023,17010201,17,1701,39.5,ST,Yes,Pacific Northwest,True,True
12323700,"Mill Creek at Opportunity, MT",46.11360278,-112.82806111,MT,023,170102010208,17,1701,42.4,ST,Yes,Pacific Northwest,True,True
12323710,"Willow Creek nr Anaconda, MT",46.0645111,-112.8935306,MT,023,17010201,17,1701,13.7,ST,Yes,Pacific Northwest,True,True
12323720,"Willow Creek at Opportunity, MT",46.10716389,-112.810611,MT,023,17010201,17,1701,28.6,ST,Yes,Pacific Northwest,True,True
12323750,Silver Bow Creek at Warm Springs MT,46.1794972,-112.780561,MT,023,17010201,17,1701,473.0,ST,Yes,Pacific Northwest,True,True
12323760,Warm Springs Creek near Anaconda MT,46.13366667,-112.9031528,MT,023,17010201,17,1701,156.0,ST,Yes,Pacific Northwest,True,True
12323770,Warm Springs Creek at Warm Springs MT,46.180375,-112.7850778,MT,023,17010201,17,1701,160.0,ST,Yes,Pacific Northwest,True,True
12323800,Clark Fork near Galen MT,46.20824167,-112.76735,MT,023,17010201,17,1701,656.0,ST,Yes,Pacific Northwest,True,True
12323840,Lost Creek near Anaconda MT,46.161325,-112.8937972,MT,023,17010201,17,1701,26.5,ST,Yes,Pacific Northwest,True,True
12323850,"Lost Creek near Galen, MT",46.2185722,-112.7741667,MT,023,17010201,17,1701,60.5,ST,Yes,Pacific Northwest,True,True
12324000,Racetrack Creek near Anaconda MT,46.27770445,-112.917543,MT,077,17010201,17,1701,39.5,ST,Yes,Pacific Northwest,True,True
12324100,Racetrack C bl Granite C nr Anaconda MT,46.2789444,-112.919175,MT,077,17010201,17,1701,41.1,ST,Yes,Pacific Northwest,True,True
12324200,Clark Fork at Deer Lodge MT,46.39765,-112.7425389,MT,077,17010201,17,1701,1001.0,ST,Yes,Pacific Northwest,True,True
12324300,Clark Fork near Garrison MT,46.4985396,-112.7383729,MT,077,17010201,17,1701,1139.0,ST,Yes,Pacific Northwest,True,True
12324400,Clark Fork ab Little Blackfoot R nr Garrison MT,46.5109111,-112.789686,MT,077,17010201,17,1701,1130.0,ST,Yes,Pacific Northwest,True,True
12324590,Little Blackfoot River near Garrison MT,46.5194833,-112.7931722,MT,077,17010201,17,1701,414.0,ST,Yes,Pacific Northwest,True,True
12324600,Clark Fork at Garrison MT,46.51965108,-112.8083765,MT,077,17010201,17,1701,1550.0,ST,Yes,Pacific Northwest,True,True
12324660,Gold Creek at Goldcreek MT,46.57770777,-112.9147713,MT,077,17010201,17,1701,64.1,ST,Yes,Pacific Northwest,True,True
12324680,Clark Fork at Goldcreek MT,46.58998889,-112.9287139,MT,077,17010201,17,1701,1774.0,ST,Yes,Pacific Northwest,True,True
12325500,Flint Creek near Southern Cross MT,46.23266667,-113.2998722,MT,039,17010202,17,1701,54.0,ST,Yes,Pacific Northwest,True,True
12326000,Trout Cr ab Main Canal nr Philipsburg MT,46.1749239,-113.4064545,MT,039,17010202,17,1701,4.09,ST,Yes,Pacific Northwest,True,True
12326420,Marshall Cr Canal at Chor Ranch nr Philipsburg,46.2927027,-113.3422874,MT,039,17010202,17,1701,,ST-CA,Yes,Pacific Northwest,True,True
12326500,Trout Creek near Southern Cross MT,46.27743056,-113.3443389,MT,039,17010202,17,1701,36.1,ST,Yes,Pacific Northwest,True,True
12327000,Trout Creek near Phillipsburg MT,46.28082778,-113.3393139,MT,039,17010202,17,1701,34.9,ST,Yes,Pacific Northwest,True,True
12327090,Flint Cr ab Fred Burr Cr nr Philipsburg MT,46.29527778,-113.33275,MT,039,17010202,17,1701,108.0,ST,Yes,Pacific Northwest,True,True
12327100,Fred Burr Creek near Philipsburg MT,46.2990222,-113.3296167,MT,039,17010202,17,1701,15.8,ST,Yes,Pacific Northwest,True,True
12327500,Marshall Creek near Phillipsburg MT,46.3672694,-113.33265,MT,039,17010202,17,1701,22.8,ST,Yes,Pacific Northwest,True,True
12328000,Marshall Cr at Mouth nr Phillipsburg MT,46.36966667,-113.3224389,MT,039,17010202,17,1701,23.2,ST,Yes,Pacific Northwest,True,True
12328500,Flint Creek near Philipsburg MT,46.3960369,-113.3083999,MT,039,17010202,17,1701,192.0,ST,Yes,Pacific Northwest,True,True
12329000,Flint Cr ab Maxville Siding at Maxville MT,46.45826,-113.2425647,MT,039,17010202,17,1701,207.0,ST,Yes,Pacific Northwest,True,True
12329500,Flint Creek at Maxville MT,46.4637583,-113.2402778,MT,039,17010202,17,1701,206.0,ST,Yes,Pacific Northwest,True,True
