state_code,nws_id,usgs_id,goes_id,nws_hsa,latitude_dms,longitude_dms,latitude_decimal,longitude_decimal,station_name,raw_line
CA,GBPC1,11122000,DE533380,LOX,34 31 34,119 41 08,34.52611111111111,-119.68555555555555,SANTA YNEZ R AB GIBRALTAR DAM NR SANTA BARBARA CA,GBPC1|11122000       |DE533380|LOX|34 31 34   |119 41 08   |SANTA YNEZ R AB GIBRALTAR DAM NR SANTA BARBARA CA
CA,GBTC1,11123000,DE53156C,LOX,34 31 28,119 41 11,34.52444444444444,-119.6863888888889,SANTA YNEZ R BL GIBRALTAR DAM NR SANTA BARBARA CA,GBTC1|11123000       |DE53156C|LOX|34 31 28   |119 41 11   |SANTA YNEZ R BL GIBRALTAR DAM NR SANTA BARBARA CA
CA,HBBC1,11125605,DE5320F6,LOX,34 35 02,119 59 06,34.58388888888889,-119.985,HILTON CYN C 0.25 MI BL BRADBURY DAM NR SANTA YNEZ,HBBC1|11125605       |DE5320F6|LOX|34 35 02   |119 59 06   |HILTON CYN C 0.25 MI BL BRADBURY DAM NR SANTA YNEZ
CA,HCCC1,11125600,17B7506A,LOX,34 34 56,119 58 54,34.58222222222223,-119.98166666666667,HILTON CYN C NR SANTA YNEZ CA,HCCC1|11125600       |17B7506A|LOX|34 34 56   |119 58 54   |HILTON CYN C NR SANTA YNEZ CA
CA,HSAC1,11137900,163A9008,LOX,35 04 40,120 22 15,35.07777777777778,-120.37083333333332,HUASNA R NR ARROYO GRANDE CA,HSAC1|11137900       |163A9008|LOX|35 04 40   |120 22 15   |HUASNA R NR ARROYO GRANDE CA
CA,LKPC1,11109700,17443096,LOX,34 27 41,118 45 02,34.46138888888889,-118.75055555555555,LK PIRU NR PIRU CA,LKPC1|11109700       |17443096|LOX|34 27 41   |118 45 02   |LK PIRU NR PIRU CA
CA,LLYC1,11123500,DE52F464,LOX,34 32 37,119 51 50,34.54361111111111,-119.86388888888888,SANTA YNEZ R BL LOS LAURLS CYN NR SNTA YNEZ CA,LLYC1|11123500       |DE52F464|LOX|34 32 37   |119 51 50   |SANTA YNEZ R BL LOS LAURLS CYN NR SNTA YNEZ CA
CA,LMYC1,11119940,DDEF17DE,LOX,34 26 42,119 48 10,34.44499999999999,-119.80277777777778,MARIA YGNACIO C A UNIVERSITY DRIVE NR GOLETA CA,LMYC1|11119940       |DDEF17DE|LOX|34 26 42   |119 48 10   |MARIA YGNACIO C A UNIVERSITY DRIVE NR GOLETA CA
CA,LZCC1,11141280,DDF450E2,LOX,35 14 08,120 28 17,35.23555555555556,-120.4713888888889,LOPEZ C NR ARROYO GRANDE CA,LZCC1|11141280       |DDF450E2|LOX|35 14 08   |120 28 17   |LOPEZ C NR ARROYO GRANDE CA
CA,MGZC1,11119770,DD805EA6,LOX,34 24 51.19,119 41 45.05,34.41421944444444,-119.69584722222223,MISSION C BL W GUTIERREZ ST BR A SANTA BARBARA CA,MGZC1|11119770       |DD805EA6|LOX|34 24 51.19|119 41 45.05|MISSION C BL W GUTIERREZ ST BR A SANTA BARBARA CA
CA,MNOC1,11119745,173A3152,LOX,34 26 26,119 42 39,34.440555555555555,-119.71083333333334,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,MNOC1|11119745       |173A3152|LOX|34 26 26   |119 42 39   |MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA
CA,MSEC1,11119750,DE52C1FE,LOX,34 25 35.86,119 43 25.21,34.426627777777774,-119.72366944444444,MISSION C NR MISSION ST NR SANTA BARBARA CA,MSEC1|11119750       |DE52C1FE|LOX|34 25 35.86|119 43 25.21|MISSION C NR MISSION ST NR SANTA BARBARA CA
CA,MTGC1,11114495,DDF4760E,LOX,34 30 10,119 21 23,34.50277777777778,-119.35638888888889,MATILIJA C NR RES NR MATILIJA HOT SPRINGS CA,MTGC1|11114495       |DDF4760E|LOX|34 30 10   |119 21 23   |MATILIJA C NR RES NR MATILIJA HOT SPRINGS CA
CA,NASC1,11149400,17B0525E,LOX,35 45 41,120 51 16,35.76138888888889,-120.85444444444444,NACIMIENTO R BL NACIMIENTO DAM NR BRADLEY CA,NASC1|11149400       |17B0525E|LOX|35 45 41   |120 51 16   |NACIMIENTO R BL NACIMIENTO DAM NR BRADLEY CA
CA,NBYC1,11148900,1734C5BE,LOX,35 47 19,121 05 34,35.78861111111111,-121.09277777777777,NACIMIENTO R BL SAPAQUE C NR BRYSON CA,NBYC1|11148900       |1734C5BE|LOX|35 47 19   |121 05 34   |NACIMIENTO R BL SAPAQUE C NR BRYSON CA
CA,NRCC1,11136100,16F04356,LOX,34 46 56,120 31 45,34.782222222222224,-120.52916666666667,SAN ANTONIO C NR CASMALIA CA,NRCC1|11136100       |16F04356|LOX|34 46 56   |120 31 45   |SAN ANTONIO C NR CASMALIA CA
CA,NRWC1,11133000,DE53061A,LOX,34 38 10,120 25 25,34.63611111111111,-120.42361111111111,SANTA YNEZ R A NARROWS NR LOMPOC CA,NRWC1|11133000       |DE53061A|LOX|34 38 10   |120 25 25   |SANTA YNEZ R A NARROWS NR LOMPOC CA
CA,OCKC1,11141050,171464A8,LOX,34 53 01,120 29 38,34.88361111111111,-120.49388888888889,ORCUTT C NR ORCUTT CA,OCKC1|11141050       |171464A8|LOX|34 53 01   |120 29 38   |ORCUTT C NR ORCUTT CA
CA,OHCC1,11136040,DDF51FC0,LOX,34 46 40,120 25 54,34.77777777777778,-120.43166666666667,HARRIS CANYON C NR ORCUTT CA,OHCC1|11136040       |DDF51FC0|LOX|34 46 40   |120 25 54   |HARRIS CANYON C NR ORCUTT CA
CA,OSAC1,11136045,DD7CD5E8,LOX,34 46 00.91,120 26 00.06,34.76691944444444,-120.43335,SAN ANTONIO C A SAN ANTONIO RD E NR ORCUTT CA,OSAC1|11136045       |DD7CD5E8|LOX|34 46 00.91|120 26 00.06|SAN ANTONIO C A SAN ANTONIO RD E NR ORCUTT CA
CA,PCPC1,11109600,17385140,LOX,34 31 23,118 45 22,34.52305555555555,-118.75611111111111,PIRU CREEK ABOVE LAKE PIRU CA,PCPC1|11109600       |17385140|LOX|34 31 23   |118 45 22   |PIRU CREEK ABOVE LAKE PIRU CA
CA,PRBC1,11147500,DD7D2796,LOX,35 37 43,120 41 00,35.62861111111111,-120.68333333333334,SALINAS R A PASO ROBLES CA,PRBC1|11147500       |DD7D2796|LOX|35 37 43   |120 41 00   |SALINAS R A PASO ROBLES CA
CA,PSFC1,11109800,DF09A250,LOX,34 27 37,118 45 04,34.46027777777778,-118.75111111111111,PIRU CREEK BELOW SANTA FELICIA DAM CA,PSFC1|11109800       |DF09A250|LOX|34 27 37   |118 45 04   |PIRU CREEK BELOW SANTA FELICIA DAM CA
CA,PSOC1,11151540,DD0FF1A6,LOX,36 12 13.34,121 08 32.96,36.20370555555556,-121.14248888888889,SALINAS R NR KING CITY CA,PSOC1|11151540       |DD0FF1A6|LOX|36 12 13.34|121 08 32.96|SALINAS R NR KING CITY CA
CA,PVCC1,11092450,17ADE528,LOX,34 09 42,118 27 57,34.16166666666666,-118.46583333333334,LOS ANGELES R A SEPULVEDA DAM CA,PVCC1|11092450       |17ADE528|LOX|34 09 42   |118 27 57   |LOS ANGELES R A SEPULVEDA DAM CA
CA,RHCC1,11102300,DD7EF6F0,LOX,34 01 00,118 05 15,34.016666666666666,-118.08749999999999,RIO HONDO BL WHITTIER NARROWS DAM CA,RHCC1|11102300       |DD7EF6F0|LOX|34 01 00   |118 05 15   |RIO HONDO BL WHITTIER NARROWS DAM CA
CA,RHGC1,11101250,1711D0E6,LOX,34 03 30,118 04 15,34.05833333333333,-118.07083333333333,RIO HONDO AB WHITTIER NARROWS DAM CA,RHGC1|11101250       |1711D0E6|LOX|34 03 30   |118 04 15   |RIO HONDO AB WHITTIER NARROWS DAM CA
CA,SCCC1,11124500,DDF46578,LOX,34 35 48,119 54 28,34.59666666666667,-119.90777777777778,SANTA CRUZ C NR SANTA YNEZ CA,SCCC1|11124500       |DDF46578|LOX|34 35 48   |119 54 28   |SANTA CRUZ C NR SANTA YNEZ CA
CA,SCPC1,11109000,17408622,LOX,34 24 13,118 44 18,34.40361111111111,-118.73833333333333,SANTA CLARA R NR PIRU CA,SCPC1|11109000       |17408622|LOX|34 24 13   |118 44 18   |SANTA CLARA R NR PIRU CA
CA,SCXC1,11136600,DD9DF474,LOX,34 49 15,119 33 23,34.82083333333334,-119.55638888888889,SANTA BARBARA CYN C NR VENTUCOPA CA,SCXC1|11136600       |DD9DF474|LOX|34 49 15   |119 33 23   |SANTA BARBARA CYN C NR VENTUCOPA CA
CA,SESC1,11113000,DE55334E,LOX,34 26 30,118 55 35,34.44166666666666,-118.9263888888889,SESPE C NR FILLMORE,SESC1|11113000       |DE55334E|LOX|34 26 30   |118 55 35   |SESPE C NR FILLMORE
CA,SFHC1,11085000,17100474,LOX,34 06 44,117 58 07,34.11222222222222,-117.96861111111112,SAN GABRIEL R BL SANTA FE DAM NR BALDWIN PK CA,SFHC1|11085000       |17100474|LOX|34 06 44   |117 58 07   |SAN GABRIEL R BL SANTA FE DAM NR BALDWIN PK CA
CA,SISC1,11135800,171BE42E,LOX,34 44 36,120 16 12,34.74333333333333,-120.27,SAN ANTONIO C A LOS ALAMOS CA,SISC1|11135800       |171BE42E|LOX|34 44 36   |120 16 12   |SAN ANTONIO C A LOS ALAMOS CA
CA,SJEC1,11120500,DDEEF6D6,LOX,34 27 33,119 48 29,34.45916666666667,-119.80805555555555,SAN JOSE C NR GOLETA CA,SJEC1|11120500       |DDEEF6D6|LOX|34 27 33   |119 48 29   |SAN JOSE C NR GOLETA CA
CA,SLUC1,11132500,17444606,LOX,34 35 19,120 24 27,34.58861111111111,-120.4075,SALSIPUEDES C NR LOMPOC CA,SLUC1|11132500       |17444606|LOX|34 35 19   |120 24 27   |SALSIPUEDES C NR LOMPOC CA
CA,SPPC1,11113500,DD7D876E,LOX,34 24 48,119 04 53,34.413333333333334,-119.08138888888888,SANTA PAULA C NR SANTA PAULA,SPPC1|11113500       |DD7D876E|LOX|34 24 48   |119 04 53   |SANTA PAULA C NR SANTA PAULA
CA,SRQC1,11087020,DD7EE586,LOX,34 02 03,118 02 14,34.034166666666664,-118.03722222222223,SAN GABRIEL R AB WHITTIER NARROWS DAM CA,SRQC1|11087020       |DD7EE586|LOX|34 02 03   |118 02 14   |SAN GABRIEL R AB WHITTIER NARROWS DAM CA
CA,SSQC1,11138500,DE52E712,LOX,34 50 23.84,120 10 01.81,34.839955555555555,-120.16716944444445,SISQUOC R NR SISQUOC CA,SSQC1|11138500       |DE52E712|LOX|34 50 23.84|120 10 01.81|SISQUOC R NR SISQUOC CA
CA,SSWC1,11111500,173660B2,LOX,34 34 40,119 15 23,34.57777777777778,-119.25638888888889,SESPE CREEK NEAR WHEELER SPRINGS CA,SSWC1|11111500       |173660B2|LOX|34 34 40   |119 15 23   |SESPE CREEK NEAR WHEELER SPRINGS CA
CA,SUYC1,11140585,DD34A402,LOX,34 58 06,120 24 11,34.968333333333334,-120.40305555555557,SANTA MARIA R A SUEY CROSSING NR SANTA MARIA CA,SUYC1|11140585       |DD34A402|LOX|34 58 06   |120 24 11   |SANTA MARIA R A SUEY CROSSING NR SANTA MARIA CA
CA,SVGC1,11128500,DE05C788,LOX,34 35 06,120 08 37,34.585,-120.14361111111111,SANTA YNEZ R A SOLVANG CA,SVGC1|11128500       |DE05C788|LOX|34 35 06   |120 08 37   |SANTA YNEZ R A SOLVANG CA
CA,SXPC1,11120520,DE918F4C,LOX,34 26 55,119 50 25,34.448611111111106,-119.84027777777777,SAN PEDRO C A GOLETA CA,SXPC1|11120520       |DE918F4C|LOX|34 26 55   |119 50 25   |SAN PEDRO C A GOLETA CA
CA,SYHC1,11134000,163A8DAC,LOX,34 40 06,120 27 25,34.66833333333333,-120.45694444444445,SANTA YNEZ R A H ST NR LOMPOC CA,SYHC1|11134000       |163A8DAC|LOX|34 40 06   |120 27 25   |SANTA YNEZ R A H ST NR LOMPOC CA
CA,SYYC1,11126000,F001130E,LOX,34 35 21,119 59 16,34.58916666666667,-119.98777777777778,SANTA YNEZ R NR SANTA YNEZ CA,SYYC1|11126000       |F001130E|LOX|34 35 21   |119 59 16   |SANTA YNEZ R NR SANTA YNEZ CA
CA,TGMC1,11104040,17E425B6,LOX,34 02 21.27,118 34 59.27,34.03924166666666,-118.58313055555556,TOPANGA C A HWY 1 BRIDGE NR MALIBU CA,TGMC1|11104040       |17E425B6|LOX|34 02 21.27|118 34 59.27|TOPANGA C A HWY 1 BRIDGE NR MALIBU CA
CA,TJCC1,11097000,170E14F4,LOX,34 15 13,118 23 17,34.25361111111111,-118.38805555555557,BIG TUJUNGA C BL HANSEN DAM CA,TJCC1|11097000       |170E14F4|LOX|34 15 13   |118 23 17   |BIG TUJUNGA C BL HANSEN DAM CA
CA,VRVC1,11118500,1744E6FE,LOX,34 21 08,119 18 27,34.352222222222224,-119.30749999999999,VENTURA R NR VENTURA,VRVC1|11118500       |1744E6FE|LOX|34 21 08   |119 18 27   |VENTURA R NR VENTURA
CA,XSYC1,11126400,17372142,LOX,34 35 24.40,120 01 31.30,34.59011111111111,-120.02536111111111,SANTA YNEZ R A HWY 154 NR SANTA YNEZ CA,XSYC1|11126400       |17372142|LOX|34 35 24.40|120 01 31.30|SANTA YNEZ R A HWY 154 NR SANTA YNEZ CA
CA,ZCCC1,11129800,DD72C2F6,LOX,34 38 55,120 11 00,34.64861111111111,-120.18333333333334,ZACA C NR BUELLTON CA,ZCCC1|11129800       |DD72C2F6|LOX|34 38 55   |120 11 00   |ZACA C NR BUELLTON CA
CA,CNBC1,11348500,DDF83498,MFR,41 24 22,120 55 36,41.40611111111111,-120.92666666666668,PIT R NR CANBY CA,CNBC1|11348500       |DDF83498|MFR|41 24 22   |120 55 36   |PIT R NR CANBY CA
CA,FTJC1,11519500,D10AB026,MFR,41 38 27,123 00 50,41.64083333333333,-123.01388888888889,SCOTT R NR FORT JONES CA,FTJC1|11519500       |D10AB026|MFR|41 38 27   |123 00 50   |SCOTT R NR FORT JONES CA
CA,HAPC1,11521500,DDFA9194,MFR,41 50 07,123 22 55,41.83527777777778,-123.38194444444444,INDIAN C NR HAPPY CAMP CA,HAPC1|11521500       |DDFA9194|MFR|41 50 07   |123 22 55   |INDIAN C NR HAPPY CAMP CA
CA,IRGC1,11516530,D1076528,MFR,41 55 41,122 26 35,41.92805555555555,-122.44305555555556,KLAMATH R BL IRON GATE DAM CA,IRGC1|11516530       |D1076528|MFR|41 55 41   |122 26 35   |KLAMATH R BL IRON GATE DAM CA
CA,KAFC1,11511990,DE68A33A,MFR,41 58 22.80,122 21 53.36,41.973,-122.36482222222222,KLAMATH R AB FALL C NR COPCO CA,KAFC1|11511990       |DE68A33A|MFR|41 58 22.80|122 21 53.36|KLAMATH R AB FALL C NR COPCO CA
CA,KWBC1,11517818,DD577756,MFR,41 50 16,122 51 48,41.83777777777778,-122.86333333333333,KLAMATH R A WALKER BR NR KLAMATH RIVER CA,KWBC1|11517818       |DD577756|MFR|41 50 16   |122 51 48   |KLAMATH R A WALKER BR NR KLAMATH RIVER CA
CA,PLYC1,11345500,DDE1C5DE,MFR,41 13 51,120 26 10,41.23083333333334,-120.43611111111112,SF PIT R NR LIKELY CA,PLYC1|11345500       |DDE1C5DE|MFR|41 13 51   |120 26 10   |SF PIT R NR LIKELY CA
CA,SBRC1,11522500,D10B34C8,MFR,41 22 36,123 28 33,41.376666666666665,-123.47583333333334,SALMON R A SOMES BAR CA,SBRC1|11522500       |D10B34C8|MFR|41 22 36   |123 28 33   |SALMON R A SOMES BAR CA
CA,SEIC1,11520500,DD7590BE,MFR,41 51 14,123 13 52,41.85388888888889,-123.23111111111112,KLAMATH R NR SEIAD VALLEY CA,SEIC1|11520500       |DD7590BE|MFR|41 51 14   |123 13 52   |KLAMATH R NR SEIAD VALLEY CA
CA,TAGC1,11517000,DD710E34,MFR,41 42 33,122 32 13,41.70916666666667,-122.53694444444444,SHASTA R NR  MONTAGUE CA,TAGC1|11517000       |DD710E34|MFR|41 42 33   |122 32 13   |SHASTA R NR  MONTAGUE CA
CA,YREC1,11517500,DDC7B26E,MFR,41 49 23,122 35 40,41.823055555555555,-122.59444444444443,SHASTA R NR YREKA CA,YREC1|11517500       |DDC7B26E|MFR|41 49 23   |122 35 40   |SHASTA R NR YREKA CA
CA,ACBC1,11172955,DE9018D4,MTR,37 29 55,121 46 46,37.49861111111111,-121.77944444444444,ALAMEDA C BL DIV DAM NR SUNOL CA,ACBC1|11172955       |DE9018D4|MTR|37 29 55   |121 46 46   |ALAMEDA C BL DIV DAM NR SUNOL CA
CA,ACSC1,11174000,17D7412E,MTR,37 34 39,121 51 24,37.5775,-121.85666666666665,SAN ANTONIO C NR SUNOL CA,ACSC1|11174000       |17D7412E|MTR|37 34 39   |121 51 24   |SAN ANTONIO C NR SUNOL CA
CA,ACZC1,11173510,17D75258,MTR,37 30 13,121 49 25,37.50361111111111,-121.8236111111111,ALAMEDA C BL CALAVERAS C NR SUNOL CA,ACZC1|11173510       |17D75258|MTR|37 30 13   |121 49 25   |ALAMEDA C BL CALAVERAS C NR SUNOL CA
CA,ADLC1,11176900,DD9951B6,MTR,37 37 36,121 52 55,37.626666666666665,-121.88194444444444,ARROYO DE LA LAGUNA A VERONA CA,ADLC1|11176900       |DD9951B6|MTR|37 37 36   |121 52 55   |ARROYO DE LA LAGUNA A VERONA CA
CA,AGCC1,11458500,DD25E26C,MTR,38 19 24,122 29 36,38.32333333333334,-122.49333333333334,SONOMA C A AGUA CALIENTE CA,AGCC1|11458500       |DD25E26C|MTR|38 19 24   |122 29 36   |SONOMA C A AGUA CALIENTE CA
CA,AHOC1,11173200,170F901A,MTR,37 27 42,121 46 06,37.461666666666666,-121.76833333333333,ARROYO HONDO NR SAN JOSE CA,AHOC1|11173200       |170F901A|MTR|37 27 42   |121 46 06   |ARROYO HONDO NR SAN JOSE CA
CA,AJBC1,11162735,DE932492,MTR,37 33 25.1,122 25 05.7,37.55697222222222,-122.41825,SAN MATEO C AB JUNCTION BOX A DAM1 NR HILLSBOROUGH,AJBC1|11162735       |DE932492|MTR|37 33 25.1 |122 25 05.7 |SAN MATEO C AB JUNCTION BOX A DAM1 NR HILLSBOROUGH
CA,ALFC1,11179100,DD0A200E,MTR,37 34 00,122 00 02,37.56666666666667,-122.00055555555555,ALAMEDA C NR FREMONT CA,ALFC1|11179100       |DD0A200E|MTR|37 34 00   |122 00 02   |ALAMEDA C NR FREMONT CA
CA,ALQC1,11174600,DD734618,MTR,37 41 40,121 55 10,37.69444444444444,-121.91944444444445,ALAMO CN NR PLEASANTON CA,ALQC1|11174600       |DD734618|MTR|37 41 40   |121 55 10   |ALAMO CN NR PLEASANTON CA
CA,ANOC1,11173990,DDD54080,MTR,37 34 11.90,121 50 55.34,37.569972222222226,-121.84870555555555,SAN ANTONIO RESERVOIR NR SUNOL CA,ANOC1|11173990       |DDD54080|MTR|37 34 11.90|121 50 55.34|SAN ANTONIO RESERVOIR NR SUNOL CA
CA,APCC1,11458000,DDEC40AC,MTR,38 22 06,122 18 08,38.36833333333333,-122.30222222222221,NAPA R NR NAPA CA,APCC1|11458000       |DDEC40AC|MTR|38 22 06   |122 18 08   |NAPA R NR NAPA CA
CA,AROC1,11159000,DD7D649C,MTR,36 54 01,121 35 48,36.900277777777774,-121.59666666666666,PAJARO R A CHITTENDEN CA,AROC1|11159000       |DD7D649C|MTR|36 54 01   |121 35 48   |PAJARO R A CHITTENDEN CA
CA,ARRC1,11151870,D10444CA,MTR,36 14 15,121 28 50,36.237500000000004,-121.48055555555555,ARROYO SECO NR GREENFIELD CA,ARRC1|11151870       |D10444CA|MTR|36 14 15   |121 28 50   |ARROYO SECO NR GREENFIELD CA
CA,ASLC1,11174160,DDE58D3C,MTR,37 35 01.06,121 53 07.05,37.58362777777778,-121.88529166666667,ALAMEDA C A SUNOL WATER TEMPLE A SUNOL CA,ASLC1|11174160       |DDE58D3C|MTR|37 35 01.06|121 53 07.05|ALAMEDA C A SUNOL WATER TEMPLE A SUNOL CA
CA,AUSC1,11467200,171BB452,MTR,38 30 24,123 04 07,38.50666666666667,-123.06861111111111,AUSTIN C NR CAZADERO CA,AUSC1|11467200       |171BB452|MTR|38 30 24   |123 04 07   |AUSTIN C NR CAZADERO CA
CA,AWEC1,11173575,DD97A55A,MTR,37 32 26,121 51 19,37.54055555555556,-121.85527777777777,ALAMEDA C BL WELCH C NR SUNOL CA,AWEC1|11173575       |DD97A55A|MTR|37 32 26   |121 51 19   |ALAMEDA C BL WELCH C NR SUNOL CA
CA,AYLC1,11176340,17E2C68A,MTR,37 40 05.9,121 54 33.9,37.668305555555555,-121.90941666666667,ARROYO DE LA LAGUNA A CORTE MADRID NR PLEASANTON,AYLC1|11176340       |17E2C68A|MTR|37 40 05.9 |121 54 33.9 |ARROYO DE LA LAGUNA A CORTE MADRID NR PLEASANTON
CA,BJBC1,11162737,DE932A40,MTR,37 33 21.5,122 25 03.8,37.555972222222216,-122.41772222222222,SAN MATEO C BL JUNCTION BOX A DAM1 NR HILLSBOROUGH,BJBC1|11162737       |DE932A40|MTR|37 33 21.5 |122 25 03.8 |SAN MATEO C BL JUNCTION BOX A DAM1 NR HILLSBOROUGH
CA,BPXC1,11162540,DDFCD250,MTR,37 14 01.77,122 22 02.42,37.233825,-122.36733888888888,BUTANO C NR PESCADERO CA,BPXC1|11162540       |DDFCD250|MTR|37 14 01.77|122 22 02.42|BUTANO C NR PESCADERO CA
CA,BRDC1,11150500,DD7D4270,MTR,35 55 49,120 52 04,35.930277777777775,-120.86777777777777,SALINAS R NR BRADLEY CA,BRDC1|11150500       |DD7D4270|MTR|35 55 49   |120 52 04   |SALINAS R NR BRADLEY CA
CA,BSCC1,11463200,DD9912BC,MTR,38 49 34,122 59 45,38.82611111111112,-122.99583333333334,BIG SULPHUR C NR CLOVERDALE CA,BSCC1|11463200       |DD9912BC|MTR|38 49 34   |122 59 45   |BIG SULPHUR C NR CLOVERDALE CA
CA,BSRC1,11143000,DDF4FEC8,MTR,36 14 45,121 46 20,36.24583333333334,-121.77222222222223,BIG SUR R NR BIG SUR CA,BSRC1|11143000       |DDF4FEC8|MTR|36 14 45   |121 46 20   |BIG SUR R NR BIG SUR CA
CA,BTEC1,11160500,DDF4D824,MTR,37 02 40,122 04 17,37.044444444444444,-122.07138888888889,SAN LORENZO R A BIG TREES CA,BTEC1|11160500       |DDF4D824|MTR|37 02 40   |122 04 17   |SAN LORENZO R A BIG TREES CA
CA,CAVC1,11173500,DDEC254A,MTR,37 30 07,121 49 06,37.50194444444445,-121.81833333333333,CALAVERAS C NR SUNOL CA,CAVC1|11173500       |DDEC254A|MTR|37 30 07   |121 49 06   |CALAVERAS C NR SUNOL CA
CA,CCFC1,11159200,17B08436,MTR,36 56 22,121 46 10,36.93944444444444,-121.76944444444445,CORRALITOS C A FREEDOM CA,CCFC1|11159200       |17B08436|MTR|36 56 22   |121 46 10   |CORRALITOS C A FREEDOM CA
CA,CDAC1,11463170,173864DA,MTR,38 47 52,122 48 05,38.797777777777775,-122.80138888888888,BIG SULPHUR C A G RESORT NR CLOVERDALE CA,CDAC1|11463170       |173864DA|MTR|38 47 52   |122 48 05   |BIG SULPHUR C A G RESORT NR CLOVERDALE CA
CA,CGNC1,11465700,DD0A6304,MTR,38 22 25,122 46 02,38.37361111111111,-122.76722222222222,COLGAN C NR SEBASTOPOL CA,CGNC1|11465700       |DD0A6304|MTR|38 22 25   |122 46 02   |COLGAN C NR SEBASTOPOL CA
CA,CHLC1,11152300,1790C6D2,MTR,36 33 13,121 32 54,36.55361111111111,-121.54833333333333,SALINAS R NR CHUALAR CA,CHLC1|11152300       |1790C6D2|MTR|36 33 13   |121 32 54   |SALINAS R NR CHUALAR CA
CA,CMDC1,11460000,DDF2F0D4,MTR,37 57 47,122 33 21,37.963055555555556,-122.55583333333333,CORTE MADERA C A ROSS CA,CMDC1|11460000       |DDF2F0D4|MTR|37 57 47   |122 33 21   |CORTE MADERA C A ROSS CA
CA,CMEC1,11143250,179480E2,MTR,36 32 21,121 52 46,36.53916666666667,-121.87944444444443,CARMEL R NR CARMEL CA,CMEC1|11143250       |179480E2|MTR|36 32 21   |121 52 46   |CARMEL R NR CARMEL CA
CA,CMIC1,11172175,173834A6,MTR,37 25 20,121 55 35,37.42222222222222,-121.9263888888889,COYOTE C AB HWY 237 A MILPITAS CA,CMIC1|11172175       |173834A6|MTR|37 25 20   |121 55 35   |COYOTE C AB HWY 237 A MILPITAS CA
CA,CSRC1,11162750,DDF55218,MTR,37 30 55,122 21 21,37.515277777777776,-122.35583333333332,LOWER CRYSTAL SPRINGS RES NR SAN MATEO CA,CSRC1|11162750       |DDF55218|MTR|37 30 55   |122 21 21   |LOWER CRYSTAL SPRINGS RES NR SAN MATEO CA
CA,CTIC1,11465680,DD97E650,MTR,38 21 08,122 44 35,38.352222222222224,-122.74305555555556,LAGUNA DE SANTA ROSA A STONY PT RD NR COTATI CA,CTIC1|11465680       |DD97E650|MTR|38 21 08   |122 44 35   |LAGUNA DE SANTA ROSA A STONY PT RD NR COTATI CA
CA,CULC1,11180960,DD72620E,MTR,37 43 04,122 03 12,37.717777777777776,-122.05333333333333,CULL C AB CULL C RES NR CASTRO VALLEY CA,CULC1|11180960       |DD72620E|MTR|37 43 04   |122 03 12   |CULL C AB CULL C RES NR CASTRO VALLEY CA
CA,CVCC1,11181008,171553C8,MTR,37 40 48,122 04 46,37.68,-122.07944444444443,CASTRO VALLEY C A HAYWARD CA,CVCC1|11181008       |171553C8|MTR|37 40 48   |122 04 46   |CASTRO VALLEY C A HAYWARD CA
CA,CVQC1,11173490,16F66574,MTR,37 29 25.1,121 49 43.6,37.49030555555556,-121.82877777777777,CALAVERAS RESERVOIR NR SUNOL CA,CVQC1|11173490       |16F66574|MTR|37 29 25.1 |121 49 43.6 |CALAVERAS RESERVOIR NR SUNOL CA
CA,CXBC1,11152900,DDF5C9A8,MTR,37 03 00,121 19 35,37.05,-121.32638888888889,CEDAR C NR BELL STATION CA,CXBC1|11152900       |DDF5C9A8|MTR|37 03 00   |121 19 35   |CEDAR C NR BELL STATION CA
CA,CYTC1,11170000,DDEBA16A,MTR,37 10 06,121 38 55,37.16833333333333,-121.64861111111112,COYOTE C NR MADRONE CA,CYTC1|11170000       |DDEBA16A|MTR|37 10 06   |121 38 55   |COYOTE C NR MADRONE CA
CA,DCLC1,11465240,1714D726,MTR,38 39 12,122 55 34,38.65333333333333,-122.92611111111111,DRY C BLW LAMBERT BR NR GEYSERVILLE CA,DCLC1|11465240       |1714D726|MTR|38 39 12   |122 55 34   |DRY C BLW LAMBERT BR NR GEYSERVILLE CA
CA,DMBC1,373025122065901,169BE234,MTR,37 30 25,122 06 59,37.50694444444444,-122.11638888888888,SAN FRANCISCO BAY A OLD DUMBARTON BR NR NEWARK CA,DMBC1|373025122065901|169BE234|MTR|37 30 25   |122 06 59   |SAN FRANCISCO BAY A OLD DUMBARTON BR NR NEWARK CA
CA,DRIC1,11465350,DD7DF1FE,MTR,38 35 15,122 51 40,38.587500000000006,-122.8611111111111,DRY C NR MOUTH NR HEALDSBURG CA,DRIC1|11465350       |DD7DF1FE|MTR|38 35 15   |122 51 40   |DRY C NR MOUTH NR HEALDSBURG CA
CA,DYUC1,11180500,171CC0F6,MTR,37 36 22,122 01 22,37.60611111111111,-122.02277777777778,DRY C A UNION CITY CA,DYUC1|11180500       |171CC0F6|MTR|37 36 22   |122 01 22   |DRY C A UNION CITY CA
