usgs_id,nws_id,goes_id,nws_hsa,state_code,latitude_decimal,longitude_decimal,latitude_dms,longitude_dms,station_name,data_source
13046000,HFAI1,34432C3A,PIH,ID,44.069722,-111.510556,44 04 11,111 30 38,HENRYS FORK NR ASHTON ID,NOAA_HADS
13046995,FAYI1,D111818A,PIH,ID,44.061944,-111.151944,44 03 43,111 09 07,FALL RIVER AB YELLOWSTONE CANAL NR SQUIRREL ID,NOAA_HADS
13047500,FALI1,34405DA4,PIH,ID,44.068611,-111.241389,44 04 07,111 14 29,FALL RIVER NR SQUIRREL ID,NOAA_HADS
13047600,FRAI1,DD71D68E,PIH,ID,44.056111,-111.358611,44 03 22,111 21 31,FALL RIVER NR ASHTON ID,NOAA_HADS
13049500,CHEI1,344361E2,PIH,ID,44.018333,-111.566667,44 01 06,111 34 00,FALL RIVER NR CHESTER ID,NOAA_HADS
13050500,ANTI1,34405376,PIH,ID,43.966944,-111.6725,43 58 01,111 40 21,HENRYS FORK AT ST ANTHONY ID,NOAA_HADS
13055000,TEAI1,34430AD6,PIH,ID,43.927222,-111.613889,43 55 38,111 36 50,TETON RIVER NR ST ANTHONY ID,NOAA_HADS
13056500,REXI1,34426DCA,PIH,ID,43.825833,-111.905,43 49 33,111 54 18,HENRYS FORK NR REXBURG ID,NOAA_HADS
13057000,MENI1,D10BE2A0,PIH,ID,43.752778,-111.979167,43 45 10,111 58 45,SNAKE RIVER NR MENAN ID,NOAA_HADS
13057132,GWSI1,D10BC44C,PIH,ID,43.600833,-112.061944,43 36 03,112 03 43,GREAT WESTERN SPILLBACK NR IDAHO FALLS ID,NOAA_HADS
13057155,SIFI1,D104E432,PIH,ID,43.604722,-112.058611,43 36 17,112 03 31,SNAKE RIVER AB EAGLE ROCK NR IDAHO FALLS ID,NOAA_HADS
13057940,WTXI1,3440BE56,PIH,ID,43.441944,-111.728333,43 26 31,111 43 42,WILLOW CREEK BL TEX CREEK NR RIRIE ID,NOAA_HADS
13058000,RIRI1,DE05419C,PIH,ID,43.583333,-111.746111,43 35 00,111 44 46,WILLOW CREEK NR RIRIE ID,NOAA_HADS
13058520,WBFI1,344DC572,PIH,ID,43.576389,-111.913056,43 34 35,111 54 47,WILLOW CREEK FLOODWAY CHANNEL NR UCON ID,NOAA_HADS
13058529,WFWI1,DDE0114C,PIH,ID,43.574722,-112.048056,43 34 29,112 02 53,WILLOW CR FLOODWAY CHANNEL AT MOUTH NR ID FALLS ID,NOAA_HADS
13060000,SHYI1,34411C54,PIH,ID,43.413056,-112.135,43 24 47,112 08 06,SNAKE RIVER NR SHELLEY ID,NOAA_HADS
13062500,SNAI1,34410F22,PIH,ID,43.1975,-112.369167,43 11 51,112 22 09,SNAKE RIVER AT BLACKFOOT ID,NOAA_HADS
13063000,BKHI1,D111710E,PIH,ID,42.815278,-111.506667,42 48 55,111 30 24,BLACKFOOT RIVER AB RESERVOIR NR HENRY ID,NOAA_HADS
13066000,SHLI1,D10BB2DC,PIH,ID,43.262778,-112.047778,43 15 46,112 02 52,BLACKFOOT RIVER NR SHELLEY ID,NOAA_HADS
13068495,BBYI1,D10C9604,PIH,ID,43.170833,-112.387778,43 10 15,112 23 16,BLACKFOOT RIVER BYPASS NR BLACKFOOT ID,NOAA_HADS
13068500,BLFI1,DDDFF25C,PIH,ID,43.130556,-112.476667,43 07 50,112 28 36,BLACKFOOT RIVER NR BLACKFOOT ID,NOAA_HADS
13069500,BFTI1,3440B084,PIH,ID,43.125278,-112.518889,43 07 31,112 31 08,SNAKE RIVER NR BLACKFOOT ID,NOAA_HADS
13072400,PBLI1,DDC916FE,PIH,ID,42.743536,-112.001636,42 44 36.73,112 00 05.89,PORTNEUF RIVER AT PEBBLE ID,NOAA_HADS
13073000,TOPI1,15D6858E,PIH,ID,42.624722,-112.088056,42 37 29,112 05 17,PORTNEUF RIVER AT TOPAZ ID,NOAA_HADS
13075983,SPSI1,F0059020,PIH,ID,43.0425,-112.55,43 02 33,112 33 00,SPRING CREEK AT SHEEPSKIN RD NR FORT HALL ID,NOAA_HADS
13077000,AMFI1,3443D26C,PIH,ID,42.7675,-112.879444,42 46 03,112 52 46,SNAKE RIVER AT NEELEY ID,NOAA_HADS
13078000,RRVI1,DD6413CE,PIH,ID,42.063611,-113.451389,42 03 49,113 27 05,RAFT RIVER AB ONEMILE CREEK NR MALTA ID,NOAA_HADS
13079300,CCBI1,1733419E,PIH,ID,42.277669,-113.496342,42 16 39.61,113 29 46.83,CASSIA CREEK BELOW BLACKSMITH CK ID,NOAA_HADS
13081500,MDMI1,34B01268,PIH,ID,42.672778,-113.500278,42 40 22,113 30 01,SNAKE R NR MINIDOKA ID AT HOWELLS FERRY,NOAA_HADS
13082500,GOSI1,D10BD73A,PIH,ID,42.126111,-113.935556,42 07 34,113 56 08,GOOSE CREEK AB TRAPPER CREEK NR OAKLEY ID,NOAA_HADS
13087900,MLNI1,344408E2,BOI,ID,42.523056,-114.013333,42 31 23,114 00 48,MILNER LAKE AT MILNER DAM ID,NOAA_HADS
13087995,MILI1,344960B0,BOI,ID,42.528056,-114.018333,42 31 41,114 01 06,SNAKE RIVER GAGING STATION AT MILNER ID,NOAA_HADS
13095500,BXCI1,D10560DC,BOI,ID,42.7075,-114.810278,42 42 27,114 48 37,BOX CANYON SPRINGS NR WENDELL ID,NOAA_HADS
13112000,CCCI1,D10CA39E,PIH,ID,44.002778,-112.221111,44 00 10,112 13 16,CAMAS CREEK AT CAMAS ID,NOAA_HADS
13115000,MUDI1,DE056770,PIH,ID,43.889722,-112.358056,43 53 23,112 21 29,MUD LAKE NR TERRETON ID,NOAA_HADS
13116500,MEDI1,DE001620,PIH,ID,44.259167,-112.410278,44 15 33,112 24 37,MEDICINE LODGE CREEK NR SMALL ID,NOAA_HADS
13118700,LLRI1,D10D51E0,PIH,ID,44.138611,-113.245278,44 08 19,113 14 43,LITTLE LOST RIVER BL WET CREEK NR HOWE ID,NOAA_HADS
13118975,LLDI1,16E6719C,PIH,ID,43.884825,-113.097008,43 53 05.37,113 05 49.23,LITTLE LOST RIVER AB FLOOD DIVERSION NR HOWE ID,NOAA_HADS
13119000,LLHI1,16DC002E,PIH,ID,43.870278,-113.088056,43 52 13,113 05 17,LITTLE LOST RIVER NR HOWE ID,NOAA_HADS
13120500,HWRI1,DD0987F8,PIH,ID,43.998333,-114.021111,43 59 54,114 01 16,BIG LOST RIVER AT HOWELL RANCH NR CHILLY ID,NOAA_HADS
13127000,MAKI1,DDE1355A,PIH,ID,43.939167,-113.648333,43 56 21,113 38 54,BIG LOST RIVER BL MACKAY RES NR MACKAY ID,NOAA_HADS
13131000,ACKI1,17B150A4,PIH,ID,43.733611,-113.514722,43 44 01,113 30 53,ANTELOPE CREEK NR DARLINGTON ID,NOAA_HADS
13135520,NFBI1,162A1182,PIH,ID,43.786111,-114.419167,43 47 10,114 25 09,NF BIG WOOD RIVER NR SAWTOOTH NRA HQ NR KETCHUM ID,NOAA_HADS
13138000,EFGI1,163F2446,PIH,ID,43.603056,-114.330278,43 36 11,114 19 49,EAST FORK BIG WOOD RIVER AT GIMLET ID,NOAA_HADS
13141500,CMCI1,D1132486,BOI,ID,43.332778,-114.541944,43 19 58,114 32 31,CAMAS CREEK NR BLAINE ID,NOAA_HADS
13142500,BWMI1,DDEDD734,PIH,ID,43.248056,-114.356667,43 14 53,114 21 24,BIG WOOD RIVER BL MAGIC DAM NR RICHFIELD ID,NOAA_HADS
13147900,LWOI1,345DC2EC,PIH,ID,43.493056,-114.057222,43 29 35,114 03 26,LITTLE WOOD RIVER AB HIGH FIVE CREEK NR CAREY ID,NOAA_HADS
13148500,WODI1,345AA53E,PIH,ID,43.39,-113.999722,43 23 24,113 59 59,LITTLE WOOD RIVER NR CAREY ID,NOAA_HADS
13154500,SKHI1,D113111C,BOI,ID,43.002222,-115.2025,43 00 08,115 12 09,SNAKE RIVER AT KING HILL ID,NOAA_HADS
13168500,HOTI1,DD558226,BOI,ID,42.771111,-115.720278,42 46 16,115 43 13,BRUNEAU RIVER NR HOT SPRING ID,NOAA_HADS
13172500,SWAI1,16DCD646,BOI,ID,43.254814,-116.390639,43 15 17.33,116 23 26.30,SNAKE RIVER NR MURPHY ID,NOAA_HADS
13176400,ORCI1,DE34B592,BOI,ID,42.261369,-116.868442,42 15 40.93,116 52 06.39,EF OWYHEE RIVER AT CRUTCHER CROSSING ID,NOAA_HADS
13185000,BTSI1,347D937E,BOI,ID,43.668056,-115.725278,43 40 05,115 43 31,BOISE RIVER NR TWIN SPRINGS ID,NOAA_HADS
13186000,BRFI1,347DA6E4,BOI,ID,43.495833,-115.308056,43 29 45,115 18 29,SF BOISE RIVER NR FEATHERVILLE ID,NOAA_HADS
13190500,ANDI1,16E6C212,BOI,ID,43.343611,-115.4775,43 20 37,115 28 39,SF BOISE RIVER AT ANDERSON RANCH DAM ID,NOAA_HADS
13192200,SFNI1,163B6276,BOI,ID,43.550556,-115.721944,43 33 02,115 43 19,SF BOISE RIVER AT NEAL BRIDGE NR ARROWROCK DAM ID,NOAA_HADS
13200000,MORI1,344FE66A,BOI,ID,43.648056,-115.989722,43 38 53,115 59 23,MORES CREEK AB ROBIE CREEK NR ARROWROCK DAM ID,NOAA_HADS
13201500,LUCI1,16DBB194,BOI,ID,43.525556,-116.055278,43 31 32,116 03 19,LUCKY PEAK LAKE NR BOISE ID,NOAA_HADS
13206000,BIGI1,34748654,BOI,ID,43.660556,-116.279167,43 39 38,116 16 45,BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID,NOAA_HADS
13235000,PRLI1,347D63FA,BOI,ID,44.085278,-115.622222,44 05 07,115 37 20,SOUTH FORK PAYETTE RIVER AT LOWMAN ID,NOAA_HADS
13236500,DRBI1,34614314,BOI,ID,44.291944,-115.641944,44 17 31,115 38 31,DEADWOOD RIVER BL DEADWOOD RES NR LOWMAN ID,NOAA_HADS
13238500,PYDI1,3484E1A6,BOI,ID,44.912222,-116.119167,44 54 44,116 07 09,PAYETTE LAKE AT MCCALL ID,NOAA_HADS
13239000,PAYI1,347D5660,BOI,ID,44.907222,-116.119167,44 54 26,116 07 09,NF PAYETTE RIVER AT MCCALL ID,NOAA_HADS
13240000,LFPI1,1676F7AE,BOI,ID,44.913611,-115.997222,44 54 49,115 59 50,LAKE FORK PAYETTE RIVER AB JUMBO CR NR MCCALL ID,NOAA_HADS
13246000,BNKI1,DE3322C4,BOI,ID,44.114167,-116.107222,44 06 51,116 06 26,NF PAYETTE RIVER NR BANKS ID,NOAA_HADS
13247500,HRSI1,347D708C,BOI,ID,43.943333,-116.196667,43 56 36,116 11 48,PAYETTE RIVER NR HORSESHOE BEND ID,NOAA_HADS
13250000,PLEI1,347D4516,BOI,ID,43.901719,-116.633297,43 54 06.19,116 37 59.87,PAYETTE RIVER NR LETHA ID,NOAA_HADS
13251000,PRPI1,347D3386,BOI,ID,44.042222,-116.925278,44 02 32,116 55 31,PAYETTE RIVER NR PAYETTE ID,NOAA_HADS
13258500,CAMI1,163F2A94,BOI,ID,44.579444,-116.643333,44 34 46,116 38 36,WEISER RIVER NR CAMBRIDGE ID,NOAA_HADS
13265500,CRWI1,DD55A4CA,BOI,ID,44.291811,-116.782631,44 17 30.52,116 46 57.47,CRANE CREEK AT MOUTH NR WEISER ID,NOAA_HADS
13266000,WSRI1,DD55B7BC,BOI,ID,44.27,-116.772222,44 16 12,116 46 20,WEISER RIVER NR WEISER ID,NOAA_HADS
13290450,HCDI1,347F85FC,BOI,ID,45.254444,-116.696944,45 15 16,116 41 49,SNAKE RIVER AT HELLS CANYON DAM ID-OR STATE LINE,NOAA_HADS
13296000,YFSI1,16EA0690,PIH,ID,44.275556,-114.734444,44 16 32,114 44 04,YANKEE FORK SALMON RIVER NR CLAYTON ID,NOAA_HADS
13296500,SRYI1,D1116278,MSO,ID,44.268333,-114.732778,44 16 06,114 43 58,SALMON RIVER BL YANKEE FORK NR CLAYTON ID,NOAA_HADS
13297330,TOMI1,D11157E2,PIH,ID,44.270278,-114.516667,44 16 13,114 31 00,THOMPSON CREEK NR CLAYTON ID,NOAA_HADS
13297355,PNBI1,D10A03A8,PIH,ID,44.290833,-114.471667,44 17 27,114 28 18,PAASASIKWANA NAOKWAIDE BL BRUNO CK,NOAA_HADS
13302005,PAHI1,1734264C,MSO,ID,44.691667,-114.046944,44 41 30,114 02 49,PAHSIMEROI RIVER AT ELLIS ID,NOAA_HADS
13307000,SALI1,D10E15E4,MSO,ID,45.3225,-114.44,45 19 21,114 26 24,SALMON RIVER NR SHOUP ID,NOAA_HADS
13309220,MIDI1,DDE113B6,BOI,ID,44.721519,-115.014347,44 43 17.47,115 00 51.65,MF SALMON RIVER AT MF LODGE NR YELLOW PINE ID,NOAA_HADS
13310199,MSSI1,DD9E969C,BOI,ID,45.293611,-114.596389,45 17 37,114 35 47,MF SALMON RIVER AT MOUTH NR SHOUP ID,NOAA_HADS
13310700,KRSI1,D113026A,BOI,ID,44.986944,-115.725,44 59 13,115 43 30,SF SALMON RIVER NR KRASSEL RANGER STATION ID,NOAA_HADS
13311000,SFSI1,1717C35E,BOI,ID,44.905722,-115.3295,44 54 20.6,115 19 46.2,EF OF SF SALMON RIVER AT STIBNITE ID,NOAA_HADS
13311450,SUGI1,16EA207C,BOI,ID,44.936361,-115.337222,44 56 10.9,115 20 14.0,SUGAR CREEK NR STIBNITE ID,NOAA_HADS
13313000,JOHI1,DD09F168,BOI,ID,44.961667,-115.5,44 57 42,115 30 00,JOHNSON CREEK AT YELLOW PINE ID,NOAA_HADS
13316500,RIGI1,DDC6E0E8,MSO,ID,45.413056,-116.325278,45 24 47,116 19 31,LITTLE SALMON RIVER AT RIGGINS ID,NOAA_HADS
13317000,WHBI1,F0032360,MSO,ID,45.750278,-116.323889,45 45 01,116 19 26,SALMON RIVER AT WHITE BIRD ID,NOAA_HADS
13317660,SNMI1,DD6FE0E2,OTX,ID,46.003056,-116.916944,46 00 11,116 55 01,SNAKE RIVER AT MCDUFF RAPIDS AT CHINA GARDEN ID,NOAA_HADS
13336500,SELI1,DD0BC106,MSO,ID,46.086667,-115.513889,46 05 12,115 30 50,SELWAY RIVER NR LOWELL ID,NOAA_HADS
13337000,LOCI1,1789D466,MSO,ID,46.150833,-115.587222,46 09 03,115 35 14,LOCHSA RIVER NR LOWELL ID,NOAA_HADS
13338500,STII1,17CE539A,MSO,ID,46.086389,-115.976667,46 05 11,115 58 36,SF CLEARWATER RIVER AT STITES ID,NOAA_HADS
13340000,ORFI1,DD6400B8,MSO,ID,46.478333,-116.2575,46 28 42,116 15 27,CLEARWATER RIVER AT OROFINO ID,NOAA_HADS
13340600,CRSI1,F00316FA,MSO,ID,46.840556,-115.621111,46 50 26,115 37 16,NF CLEARWATER RIVER NR CANYON RANGER STATION ID,NOAA_HADS
13341050,PEKI1,D10D3406,OTX,ID,46.500278,-116.3925,46 30 01,116 23 33,CLEARWATER RIVER NR PECK ID,NOAA_HADS
13342500,SPDI1,17B1653E,OTX,ID,46.448333,-116.8275,46 26 54,116 49 39,CLEARWATER RIVER AT SPALDING ID,NOAA_HADS
13343000,CRLI1,D111079E,OTX,ID,46.434167,-116.967778,46 26 03,116 58 04,CLEARWATER RIVER NR LEWISTON ID,NOAA_HADS
13346800,PACI1,DE0A319E,OTX,ID,46.731944,-117.024167,46 43 55,117 01 27,PARADISE CR AT UNIVERSITY OF IDAHO AT MOSCOW ID,NOAA_HADS
463745115483500,HQSI1,DDFB157A,MSO,ID,46.629167,-115.809722,46 37 45,115 48 35,PRECIPITATION GAGE AT HEADQUARTERS ID,NOAA_HADS
464615116103800,EKRI1,DDFB4506,MSO,ID,46.770833,-116.177222,46 46 15,116 10 38,ELK RIVER P. NR ELK RIVER ID,NOAA_HADS
12301250,TBAM8,16E912E8,MSO,MT,48.877947,-115.054461,48 52 40.61,115 03 16.06,TOBACCO RIVER AT EUREKA MT,NOAA_HADS
12301933,KBDM8,CE11B438,MSO,MT,48.400664,-115.318719,48 24 02.39,115 19 07.39,KOOTENAI RIVER BL LIBBY DAM NR LIBBY MT,NOAA_HADS
12302055,FISM8,DE08A108,MSO,MT,48.355603,-115.31465,48 21 20.17,115 18 52.74,FISHER RIVER NEAR LIBBY MT,NOAA_HADS
12304500,TRYM8,DE06A560,MSO,MT,48.561722,-115.970158,48 33 42.20,115 58 12.57,YAAK RIVER NEAR TROY MT,NOAA_HADS
12323233,BKCM8,D10F31F2,MSO,MT,45.991269,-112.527358,45 59 28.57,112 31 38.49,BLACKTAIL CREEK ABOVE GROVE GULCH AT BUTTE MT,NOAA_HADS
12323250,SLVM8,DDE5601C,MSO,MT,45.999167,-112.577322,45 59 57,112 34 38.36,SILVER BOW CR BL BLACKTAIL CR AT BUTTE MT,NOAA_HADS
12323600,OPPM8,DD6F536C,MSO,MT,46.107758,-112.805283,46 06 27.93,112 48 19.02,SILVER BOW CREEK AT OPPORTUNITY MT,NOAA_HADS
12323670,MCAM8,DD7893D8,MSO,MT,46.082972,-112.917189,46 04 58.70,112 55 01.88,MILL CREEK NR ANACONDA MT,NOAA_HADS
12323710,WCAM8,DD78A642,MSO,MT,46.064511,-112.893531,46 03 52.24,112 53 36.71,WILLOW CREEK NR ANACONDA MT,NOAA_HADS
12323750,WMSM8,DDD072DA,MSO,MT,46.179497,-112.780561,46 10 46.19,112 46 50.02,SILVER BOW CREEK AT WARM SPRINGS MT,NOAA_HADS
12323760,ANDM8,DDD553F6,MSO,MT,46.133667,-112.903153,46 08 01.20,112 54 11.35,WARM SPRINGS CREEK NEAR ANACONDA MT,NOAA_HADS
12323770,WSPM8,DE063002,MSO,MT,46.180375,-112.785078,46 10 49.35,112 47 06.28,WARM SPRINGS CREEK AT WARM SPRINGS MT,NOAA_HADS
12323800,GALM8,DDD5666C,MSO,MT,46.208242,-112.76735,46 12 29.67,112 46 02.46,CLARK FORK NEAR GALEN MT,NOAA_HADS
12323850,LCGM8,DD60C09C,MSO,MT,46.218572,-112.774167,46 13 06.86,112 46 27.00,LOST CREEK NEAR GALEN MT,NOAA_HADS
12324200,DLGM8,17397556,MSO,MT,46.39765,-112.742539,46 23 51.54,112 44 33.14,CLARK FORK AT DEER LODGE MT,NOAA_HADS
12324590,LBFM8,163F52D6,MSO,MT,46.519483,-112.793172,46 31 10.14,112 47 35.42,LITTLE BLACKFOOT RIVER NEAR GARRISON MT,NOAA_HADS
12325500,FTCM8,DE0AB78A,MSO,MT,46.232667,-113.299872,46 13 57.60,113 17 59.54,FLINT CREEK NEAR SOUTHERN CROSS MT,NOAA_HADS
12329500,FLNM8,DE0AC11A,MSO,MT,46.463758,-113.240278,46 27 49.53,113 14 25.00,FLINT CREEK AT MAXVILLE MT,NOAA_HADS
12330000,BMXM8,164012E2,MSO,MT,46.471653,-113.235769,46 28 17.95,113 14 08.77,BOULDER CREEK AT MAXVILLE MT,NOAA_HADS
12331500,FCKM8,DDD09128,MSO,MT,46.628728,-113.150692,46 37 43.42,113 09 02.49,FLINT CREEK NEAR DRUMMOND MT,NOAA_HADS
12331800,DRMM8,DDCDE340,MSO,MT,46.711914,-113.330781,46 42 42.89,113 19 50.81,CLARK FORK NEAR DRUMMOND MT,NOAA_HADS
12332000,MFRM8,DD342216,MSO,MT,46.184569,-113.501569,46 11 04.45,113 30 05.65,MIDDLE FORK ROCK CR NR PHILIPSBURG MT,NOAA_HADS
12334510,RCCM8,DE089492,MSO,MT,46.722336,-113.683061,46 43 20.41,113 40 59.02,ROCK CREEK NEAR CLINTON MT,NOAA_HADS
12335100,BLAM8,DDD7B5F0,MSO,MT,46.918794,-113.014986,46 55 07.66,113 00 53.95,BLACKFOOT R AB NEVADA CR NR HELMVILLE MT,NOAA_HADS
12340000,BONM8,D10F4762,MSO,MT,46.899411,-113.756319,46 53 57.88,113 45 22.75,BLACKFOOT RIVER NEAR BONNER MT,NOAA_HADS
12340500,ABOM8,DD116732,MSO,MT,46.876764,-113.932119,46 52 36.35,113 55 55.63,CLARK FORK ABOVE MISSOULA MT,NOAA_HADS
12342500,WFBM8,DE3AA28C,MSO,MT,45.724828,-114.282294,45 43 29.38,114 16 56.26,WEST FORK BITTERROOT RIVER NR CONNER MT,NOAA_HADS
12344000,DARM8,DE39C064,MSO,MT,45.97205,-114.141233,45 58 19.38,114 08 28.44,BITTERROOT RIVER NEAR DARBY MT,NOAA_HADS
12350250,VICM8,D10F171E,MSO,MT,46.4432,-114.123767,46 26 35.52,114 07 25.56,BITTERROOT RIVER AT BELL CROSSING NR VICTOR MT,NOAA_HADS
12352500,BITM8,DDF7320A,MSO,MT,46.831739,-114.054861,46 49 54.26,114 03 17.50,BITTERROOT RIVER NEAR MISSOULA MT,NOAA_HADS
12354500,SRGM8,DE08E202,MSO,MT,47.301639,-115.086869,47 18 05.90,115 05 12.73,CLARK FORK AT ST. REGIS MT,NOAA_HADS
12355500,FCFM8,345CE6FA,MSO,MT,48.495797,-114.126764,48 29 44.87,114 07 36.35,N F FLATHEAD RIVER NR COLUMBIA FALLS MT,NOAA_HADS
12358500,WGCM8,345D81E6,MSO,MT,48.495517,-114.010208,48 29 43.86,114 00 36.75,M F FLATHEAD RIVER NEAR WEST GLACIER MT,NOAA_HADS
12359800,TNCM8,345D211E,MSO,MT,47.979097,-113.560683,47 58 44.75,113 33 38.46,S F FLATHEAD R AB TWIN C NR HUNGRY HORSE MT,NOAA_HADS
12362000,HHWM8,345EB372,MSO,MT,48.341111,-114.013333,48 20 28,114 00 48,HUNGRY HORSE RESERVOIR NR HUNGRY HORSE MT,NOAA_HADS
12362500,SFCM8,3461860A,MSO,MT,48.356578,-114.037858,48 21 23.68,114 02 16.29,S F FLATHEAD RIVER NR COLUMBIA FALLS MT,NOAA_HADS
12363000,CFMM8,345D3268,MSO,MT,48.361811,-114.18495,48 21 42.52,114 11 05.82,FLATHEAD RIVER AT COLUMBIA FALLS MT,NOAA_HADS
12365700,SRLM8,DE08B27E,MSO,MT,48.21725,-114.313736,48 13 02.10,114 18 49.45,STILLWATER RIVER AT LAWRENCE PARK AT KALISPELL,NOAA_HADS
12366000,WHRM8,DE08C4EE,MSO,MT,48.320186,-114.278594,48 19 12.67,114 16 42.94,WHITEFISH RIVER NEAR KALISPELL MT,NOAA_HADS
12366500,FOYM8,165F657E,MSO,MT,48.154311,-114.248925,48 09 15.52,114 14 56.13,FLATHEAD RIVER AT FOYS BEND NR KALISPELL MT,NOAA_HADS
12370000,SWRM8,DE348008,MSO,MT,48.024231,-113.978819,48 01 27.23,113 58 43.75,SWAN RIVER NEAR BIGFORK MT,NOAA_HADS
12371550,KERM8,DF05403E,MSO,MT,47.696908,-114.161297,47 41 48.87,114 09 40.67,FLATHEAD LAKE AT POLSON MT,NOAA_HADS
12372000,FPOM8,F0034686,MSO,MT,47.680286,-114.246728,47 40 49.03,114 14 48.22,FLATHEAD RIVER NEAR POLSON MT,NOAA_HADS
12377150,MSNM8,DE3A8460,MSO,MT,47.320192,-113.987892,47 19 12.69,113 59 16.41,MISSION CREEK AB RESERVOIR NR ST. IGNATIUS MT,NOAA_HADS
12381400,ARLM8,DE3A9716,MSO,MT,47.19555,-113.850736,47 11 43.98,113 51 02.65,SOUTH FORK JOCKO RIVER NEAR ARLEE MT,NOAA_HADS
12388700,PERM8,DDD5751A,MSO,MT,47.366792,-114.585,47 22 00.45,114 35 06.00,FLATHEAD RIVER AT PERMA MT,NOAA_HADS
12389000,PLNM8,DDF93662,MSO,MT,47.4292,-114.856533,47 25 45.12,114 51 23.52,CLARK FORK NEAR PLAINS MT,NOAA_HADS
12389500,THRM8,DDF940F2,MSO,MT,47.591858,-115.229536,47 35 30.69,115 13 46.33,THOMPSON RIVER NEAR THOMPSON FALLS MT,NOAA_HADS
12390700,PRCM8,DE39A582,MSO,MT,47.586061,-115.3551,47 35 09.82,115 21 18.36,PROSPECT CREEK AT THOMPSON FALLS MT,NOAA_HADS
460140114103400,DRBM8,16377E4E,MSO,MT,46.027778,-114.176111,46 01 40,114 10 34,DARBY P. AT DARBY MT,NOAA_HADS
464329114315900,LOLM8,1638C580,MSO,MT,46.724722,-114.533056,46 43 29,114 31 59,LOLO HOT SPRINGS P. NR LOLO MT,NOAA_HADS
470109113074400,OVNM8,1638EDBE,MSO,MT,47.019167,-113.128889,47 01 09,113 07 44,OVANDO P. NR OVANDO MT,NOAA_HADS
471300113310001,SELM8,34422012,MSO,MT,47.2125,-113.519167,47 12 45,113 31 09,SEELEY LAKE MT (USBR PRECIP SITE),NOAA_HADS
473603112451801,GDMM8,344142FA,TFX,MT,47.601083,-112.754683,47 36 03.90,112 45 16.86,NEAR GIBSON DAM NEAR AUGUSTA MT,NOAA_HADS
475500113500001,SWLM8,34426318,MSO,MT,47.929722,-113.845,47 55 47,113 50 42,SWAN LAKE MT (USBR PRECIP SITES),NOAA_HADS
480634114520700,PLVM8,163828A0,MSO,MT,48.109444,-114.868611,48 06 34,114 52 07,PLEASANT VALLEY P. NR PLEASANT VALLEY MT,NOAA_HADS
480844104382601,BNRM8,DD964452,MSO,MT,48.146583,-104.645083,48 08 47.7,104 38 42.3,28N55E29CDAB01 FK-01,NOAA_HADS
481900113210001,SUMM8,34425682,MSO,MT,48.316667,-113.35,48 19 00,113 21 00,MARIAS SUMMIT MT (USBR PRECIP SITE),NOAA_HADS
482100114000001,HGHM8,347C7276,MSO,MT,48.341111,-114.013333,48 20 28,114 00 48,HUNGRY HORSE DAM MT (USBR PRECIP SITE),NOAA_HADS
483000113540001,WGLM8,3442EBDE,MSO,MT,48.500597,-113.984667,48 30 02.15,113 59 04.80,WEST GLACIER PRECIP STATION AT WEST GLACIER MT,NOAA_HADS
484554114170100,POLM8,1638E36C,MSO,MT,48.765,-114.283611,48 45 54,114 17 01,POLEBRIDGE P. NR POLEBRIDGE MT,NOAA_HADS
485748113034401,NMCM8,17AFD546,TFX,MT,48.963275,-113.062258,48 57 47.79,113 03 44.13,MET STATION AT NF MILK R AB ST. MARY CANAL,NOAA_HADS
485831110252101,ECCM8,DE0AE7F6,TFX,MT,48.975208,-110.422581,48 58 30.75,110 25 21.29,MET STATION AT MILK R EASTERN CROSSING INTL BNDRY,NOAA_HADS
5014500,MGGM8,DD965724,TFX,MT,48.798833,-113.656731,48 47 55.80,113 39 24.23,SWIFTCURRENT CREEK AT MANY GLACIER MT,NOAA_HADS
5015500,SBUM8,34771438,TFX,MT,48.828094,-113.521983,48 49 41.14,113 31 19.14,LAKE SHERBURNE AT SHERBURNE MT,NOAA_HADS
5017500,SMYM8,346346E0,TFX,MT,48.833056,-113.419722,48 49 59,113 25 11,ST. MARY RIVER NEAR BABB MT,NOAA_HADS
5018000,SCIM8,346305EA,TFX,MT,48.852778,-113.416944,48 51 10,113 25 01,ST. MARY CANAL AT INTAKE NEAR BABB MT,NOAA_HADS
5018500,SCCM8,34629272,TFX,MT,48.946967,-113.375331,48 56 49.08,113 22 31.19,ST. MARY CANAL AT ST. MARY CROSSING NEAR BABB MT,NOAA_HADS
5020500,SMBM8,482F9268,TFX,MT,49.011408,-113.299547,49 00 41.07,113 17 58.37,ST. MARY RIVER AT INTERNATIONAL BOUNDARY,NOAA_HADS
6006000,RRLM8,DD7F4784,TFX,MT,44.615792,-111.625669,44 36 56.85,111 37 32.41,RED ROCK CR AB LAKES NR LAKEVIEW MT,NOAA_HADS
6012500,LRRM8,34867130,TFX,MT,44.655881,-112.371222,44 39 21.17,112 22 16.40,RED ROCK R BL LIMA RESERVOIR NR MONIDA MT,NOAA_HADS
6016000,BARM8,163F41A0,TFX,MT,45.116128,-112.750494,45 06 58.06,112 45 01.78,BEAVERHEAD RIVER AT BARRETTS MT,NOAA_HADS
